,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell51,6.839818,8.617817,9.067522,3.01838,9.622469,7.6764107,0.45626912,4.1573796,11.924217,8.941829,5.327317,8.40289,4.776608,7.9861746,9.163312,6.587972,8.043896,10.410627,6.766387,7.5393405,9.887348,2.6270835,7.671739,4.194756,7.254917,4.22224,4.9251685,7.38046,3.566693,6.5212865,7.3272624,3.8695197,8.363383,7.79248,5.625849,2.4523718,0.4434115,4.4422054,6.074532,6.587229,7.787927,8.138731,9.600136,6.414706,8.028683,7.892105,8.139633,4.1427364,8.032468,3.6585507,6.6024523,6.6053176,6.2580667,8.3025675,7.170425,6.3622007,7.814883,6.5714836,4.2385244,7.8970757,9.447839,6.4731517,9.770768,6.795475,8.021132,7.2935085,5.6907597,7.330294,3.8160114,7.787863,8.867303,12.75565,7.112196,9.235471,0.6529293,1.3862156,8.322756,7.925423,6.47663,4.4065404,5.4649234,7.6250343,6.095745,6.5080276,6.3465323,11.833495,4.884298,6.7385993,7.055531,5.298306,6.923916,5.9295855,8.123227,7.936367,9.055462,7.6269226,7.115912,8.048506,0.21758097,3.9721246,9.226661,7.2644243,7.589972,7.453836,3.8030312,5.9981604,6.329971,6.7208624,7.2065854,6.837727,3.4894266,6.2551465,7.6107807,0.76961654,0.07064227,3.1222188,5.392007,5.082086,7.506034,5.8852434,8.637924,8.205023,7.761396,6.8482466,7.5221653,4.07186,9.290001,4.9395733,7.427309,3.8135762,5.938925,3.8787966,7.104233,6.068436,5.063635,3.6658003,0.12826511,7.0354447,5.8693676,6.982697,5.0977397,11.831053,5.124156,7.3201385,10.412035,6.6044135,6.857964,8.480932,8.376171,8.23344,8.643412,2.1115205,4.8883033,12.114548,9.307214,6.973311,6.3225727,2.9369318,7.124255,8.599326,7.706368,6.704119,6.015704,8.856615,2.187546,6.0702615,7.7899895,6.6219683,7.253986,3.771316,1.3432777,3.4329002,9.692518,7.5895624,1.0685467,5.885082,4.770458,9.147946,9.893008,5.8688636,3.4813948,3.7879615,4.339679,6.0594645,8.276977,8.25593,4.292654,4.053146,7.1753955,5.72735,3.1489315,3.2567759,5.7320805,7.1538253,5.8987646,6.477611,6.0904975,5.7871027,2.9634686,Group1
Cell52,7.0386314,8.8151245,9.205458,3.0845795,9.7561245,7.760478,0.3926071,4.2124667,12.04707,9.087147,5.470696,8.516767,4.922462,8.034014,9.289738,6.7162547,8.175165,10.60228,6.885779,7.6652293,10.038353,2.7002394,7.746572,4.315508,7.340143,4.321374,4.963261,7.5006843,3.7087822,6.5462027,7.509174,4.064524,8.471209,7.8357515,5.708615,2.4641817,0.44082564,4.6021886,6.1317906,6.734202,7.848677,8.275603,9.767533,6.5662947,8.183803,8.089906,8.325854,4.3352847,8.299817,3.7123082,6.731341,6.772469,6.3806224,8.495722,7.401431,6.5372467,7.916833,6.6841416,4.382519,8.035687,9.55114,6.607902,9.919493,6.8858066,8.171276,7.41218,5.7453117,7.487261,3.8494482,7.8448877,8.977826,12.962429,7.2128286,9.396041,0.63815594,1.4665543,8.460449,8.054416,6.594326,4.5479665,5.4936385,7.7518983,6.1715674,6.604815,6.3809786,11.967376,4.9889,6.897391,7.142958,5.4861207,7.0817924,6.102691,8.289969,7.954222,9.191518,7.829961,7.2092667,8.215574,0.28659153,4.1265016,9.410252,7.435957,7.7354765,7.6278596,3.9669657,6.220486,6.4746213,6.836052,7.340521,6.953453,3.6311064,6.3721275,7.7663827,0.8293557,0.119906366,3.3619025,5.5354977,5.161956,7.664502,6.0073137,8.754063,8.3522625,7.749818,7.020497,7.6724224,4.18568,9.414657,4.950514,7.556036,3.89744,6.0369105,3.9997258,7.2245345,6.1657724,5.274961,3.7176216,0.18501979,7.2502317,5.94062,7.0664434,5.1559935,12.037663,5.1799703,7.506055,10.531859,6.8407955,6.9548435,8.615843,8.53692,8.365262,8.7338085,2.2129629,5.037218,12.293279,9.427738,7.0626316,6.4628954,2.9581363,7.2643757,8.753191,7.756294,6.804423,6.1724973,8.996151,2.240446,6.1465893,7.880542,6.754416,7.3843017,3.8089297,1.4550904,3.4413636,9.791371,7.795794,1.0919493,6.0339084,4.8666153,9.275371,9.990367,6.0273433,3.4309208,3.9654303,4.470769,6.0868006,8.482229,8.373595,4.367316,4.2865753,7.3256674,5.884427,3.2043788,3.291279,5.865256,7.2856183,5.96727,6.609903,6.192368,5.882148,3.2598574,Group3
Cell53,7.0011554,8.827031,9.285061,3.0681014,9.854708,7.85296,0.42853037,4.2371206,12.217868,9.15645,5.4442883,8.600953,4.878879,8.168758,9.382697,6.73799,8.233388,10.667851,6.9206486,7.7148743,10.127846,2.6666934,7.84757,4.2797174,7.420168,4.3065567,5.0245357,7.5513434,3.6360772,6.662874,7.5006676,3.9504688,8.559992,7.9695444,5.7469873,2.4833326,0.41924366,4.5363603,6.20614,6.7384253,7.96599,8.331141,9.833936,6.561544,8.219295,8.08177,8.335234,4.2309,8.230381,3.7247472,6.7528996,6.758297,6.3988156,8.503009,7.3427477,6.5091267,7.996316,6.720054,4.3261576,8.083077,9.673417,6.6204863,10.007974,6.948657,8.211222,7.4619465,5.8118396,7.5021806,3.8851526,7.9656844,9.077682,13.077117,7.274585,9.458994,0.63363284,1.3928055,8.5201845,8.111573,6.6229644,4.498543,5.578253,7.8029428,6.229117,6.653868,6.4840164,12.125405,4.986829,6.8946385,7.2155437,5.417345,7.0848966,6.064714,8.317136,8.115683,9.272555,7.809768,7.277934,8.240419,0.1919125,4.053236,9.451422,7.435468,7.7681303,7.6301503,3.8801932,6.1382966,6.474077,6.8736258,7.3736567,6.993678,3.5566995,6.395459,7.7901483,0.7582482,0.039742485,3.1858704,5.5107307,5.188367,7.6827583,6.015902,8.842474,8.399888,7.934103,7.008107,7.6987987,4.153061,9.512691,5.0375876,7.6000023,3.8858864,6.0694866,3.9552443,7.2676682,6.2024508,5.1778507,3.732068,0.099400595,7.203085,5.996338,7.140508,5.2030563,12.127562,5.230029,7.493608,10.66469,6.761809,7.0132523,8.68245,8.57652,8.428082,8.846458,2.139034,4.993785,12.416918,9.530104,7.131227,6.466202,2.9815693,7.289502,8.805255,7.8815355,6.855476,6.15211,9.068566,2.2139971,6.202978,7.9700193,6.7731705,7.422104,3.8395193,1.3507279,3.4901025,9.924414,7.7716045,1.062913,6.0174522,4.8693757,9.3669815,10.130218,6.0014157,3.536125,3.8655853,4.429214,6.188747,8.477504,8.450271,4.3773007,4.1415143,7.3426733,5.855994,3.2014856,3.3108964,5.8593183,7.319336,6.0263515,6.624908,6.2253985,5.913379,3.0264742,Group3
Cell54,6.7941427,8.56436,9.022036,3.0123165,9.575196,7.6462865,0.48366302,4.1480412,11.868362,8.895666,5.2978163,8.364461,4.7491794,7.960754,9.119331,6.5553174,8.004158,10.350021,6.734424,7.5027895,9.835955,2.6216166,7.6431913,4.1741853,7.2265024,4.205188,4.915223,7.3455815,3.5453665,6.5063477,7.2822313,3.8379097,8.326151,7.7687044,5.605211,2.4580297,0.4605736,4.413907,6.0561633,6.5514283,7.7612276,8.097621,9.547278,6.378908,7.984996,7.8418446,8.090205,4.1103053,7.969856,3.6516907,6.56963,6.5660367,6.227868,8.251235,7.1178317,6.322688,7.781121,6.541536,4.2138405,7.8567643,9.406468,6.439926,9.720285,6.768276,7.9783177,7.259285,5.6745815,7.289452,3.8118632,7.7617908,8.827339,12.681897,7.081831,9.185412,0.6711979,1.3851461,8.280676,7.886605,6.4462624,4.38153,5.454119,7.587932,6.0741534,6.4810405,6.330778,11.776192,4.8633323,6.7001243,7.0276465,5.26145,6.8847575,5.8923545,8.077155,7.916223,9.010346,7.5769777,7.086756,8.002716,0.22370137,3.9468954,9.172763,7.2214265,7.5498877,7.409562,3.7769558,5.9523273,6.2957244,6.689813,7.1701827,6.8060594,3.468518,6.2259,7.5689015,0.7748042,0.08075352,3.0864584,5.3621945,5.0643935,7.4641447,5.8568115,8.598052,8.161867,7.7470016,6.8070083,7.4815865,4.0530124,9.245747,4.934138,7.3907866,3.8009431,5.9143076,3.8596241,7.0705895,6.043343,5.023878,3.6592336,0.13685398,6.986194,5.8495684,6.955762,5.0836177,11.761507,5.110326,7.274465,10.3635235,6.5534725,6.82938,8.438606,8.329966,8.192754,8.607851,2.103618,4.859854,12.048418,9.263577,6.9454794,6.289089,2.9388173,7.0871825,8.553271,7.6818604,6.6756535,5.9808326,8.811812,2.1874783,6.0487,7.75826,6.5884585,7.2179785,3.7666662,1.3370997,3.4346907,9.650792,7.539249,1.0785052,5.8521423,4.7514296,9.103868,9.850628,5.834371,3.4928958,3.7596743,4.316712,6.0462055,8.2237215,8.2175255,4.2794065,4.0142317,7.1363816,5.6937337,3.1440897,3.2549753,5.7024693,7.118022,5.879296,6.44478,6.0645413,5.7636666,2.9188719,Group4
Cell55,6.8526926,8.6465645,9.154259,3.121442,9.717647,7.8010955,0.6572664,4.2798944,12.048042,9.020785,5.3785834,8.506223,4.821121,8.146532,9.261361,6.663328,8.128387,10.459163,6.851332,7.624642,9.968809,2.7205915,7.804835,4.257493,7.375106,4.3049817,5.0694914,7.469649,3.604788,6.6906767,7.3595753,3.8616664,8.47193,7.9554386,5.7350087,2.600586,0.58842045,4.4710636,6.2106876,6.645477,7.934856,8.218869,9.664256,6.467325,8.091228,7.9144845,8.174624,4.1393576,7.992356,3.778216,6.677372,6.6452513,6.3359737,8.332544,7.156539,6.3929286,7.924335,6.661001,4.2803516,7.9736514,9.569365,6.5416536,9.853365,6.9072475,8.088168,7.38341,5.826264,7.3854556,3.955553,7.938199,8.977489,12.80946,7.217125,9.302868,0.8107976,1.4630357,8.403643,8.011032,6.5607653,4.4520874,5.622227,7.710142,6.215089,6.611549,6.505779,11.946489,4.9674335,6.7872686,7.172081,5.3086777,6.974933,5.958562,8.175909,8.123753,9.143821,7.6423473,7.22753,8.100279,0.2952397,4.0022807,9.272921,7.305722,7.657738,7.4943976,3.823064,5.982661,6.3882475,6.8092813,7.2818117,6.926608,3.5272663,6.3381305,7.669478,0.8602585,0.16517077,3.0673933,5.443698,5.189463,7.561254,5.960555,8.741103,8.276216,7.974287,6.885494,7.5850296,4.1399374,9.390701,5.108858,7.509101,3.9069583,6.0367107,3.9387963,7.1910987,6.167872,5.050582,3.7872963,0.21640964,7.0352983,5.9910464,7.1020207,5.2250223,11.8774805,5.253886,7.3487287,10.526303,6.5809946,6.9642544,8.565656,8.436398,8.318973,8.770188,2.174944,4.9309263,12.188796,9.411835,7.087458,6.3847485,3.0805,7.1931515,8.667671,7.862536,6.806022,6.0603085,8.940168,2.2960045,6.1889353,7.909667,6.6937904,7.3329105,3.9066718,1.3909497,3.5921688,9.82011,7.601761,1.1948725,5.93591,4.860392,9.244958,10.023602,5.9107275,3.6949856,3.7954886,4.3941383,6.222876,8.295675,8.354596,4.398361,4.0116305,7.2354207,5.7693443,3.262896,3.390783,5.7959824,7.230582,6.023197,6.5483985,6.185965,5.886341,2.8554645,Group3
Cell56,6.7962995,8.581281,9.036226,2.9678533,9.593577,7.642894,0.40345556,4.111924,11.904887,8.909611,5.281198,8.370435,4.728208,7.9559927,9.133065,6.547631,8.009024,10.381376,6.727261,7.502829,9.858461,2.57463,7.638748,4.145578,7.2196975,4.174442,4.883691,7.343666,3.5138233,6.486774,7.286629,3.8147078,8.33113,7.761816,5.5844574,2.4028537,0.38695103,4.3916764,6.036382,6.5457835,7.756216,8.103896,9.56917,6.3723207,7.9923472,7.8527265,8.101895,4.0891285,7.9895372,3.6112394,6.5621314,6.5627546,6.2167835,8.265054,7.1262927,6.3182297,7.7808504,6.5319986,4.188147,7.861202,9.420057,6.431984,9.741564,6.7581735,7.9850607,7.2564692,5.6512814,7.2911415,3.7705073,7.7563705,8.836845,12.7346,7.075516,9.203494,0.59799904,1.3285271,8.288587,7.8902264,6.4364805,4.356966,5.4260917,7.588798,6.056585,6.469231,6.3107815,11.813164,4.838745,6.6970453,7.019409,5.2494574,6.8831344,5.8840513,8.086574,7.9077578,9.024231,7.586207,7.0796747,8.011543,0.15602815,3.920103,9.193294,7.2241592,7.5525017,7.4141583,3.7497911,5.949993,6.287665,6.6818075,7.1683097,6.7990937,3.4362814,6.2141805,7.572797,0.7107504,0.009682633,3.0618777,5.346132,5.038757,7.4674745,5.842543,8.606247,8.169835,7.733842,6.806325,7.484152,4.0226135,9.26035,4.899751,7.3901963,3.7650926,5.897851,3.8283832,7.0663633,6.0279026,5.012492,3.6186311,0.06708777,6.991744,5.8295984,6.9465094,5.055744,11.806428,5.0824065,7.2792416,10.38702,6.5577693,6.820519,8.44754,8.340851,8.199271,8.613272,2.0554018,4.8401566,12.092665,9.277873,6.9367585,6.2804933,2.8887393,7.085296,8.565277,7.6749783,6.665876,5.9714646,8.824408,2.134581,6.0309725,7.7565312,6.5815134,7.2161074,3.7253928,1.2835691,3.3873813,9.665948,7.548514,1.0129796,5.840805,4.7249613,9.117582,9.867304,5.823955,3.4395351,3.733866,4.2904544,6.023019,8.238651,8.222681,4.24657,3.9967825,7.136037,5.681976,3.0995445,3.2090404,5.688132,7.1154714,5.859271,6.4366055,6.0497828,5.745613,2.899172,Group1
Cell57,6.916729,8.681947,9.063761,2.9738517,9.610542,7.622312,0.2854362,4.093542,11.886043,8.946946,5.352933,8.376918,4.8083835,7.890427,9.146335,6.5891504,8.039234,10.457338,6.7567034,7.53194,9.89278,2.592629,7.6075478,4.202659,7.2047267,4.206276,4.8378973,7.3678455,3.6019151,6.409582,7.382596,3.960847,8.331025,7.6929383,5.5831585,2.3517694,0.33960462,4.4915614,6.001075,6.6088986,7.7075725,8.139617,9.625334,6.442515,8.05026,7.9613185,8.194606,4.229661,8.177035,3.5963776,6.6042047,6.6489916,6.255032,8.364119,7.280553,6.4160495,7.7795186,6.5556397,4.2716303,7.9013824,9.403734,6.4821377,9.774431,6.753756,8.037302,7.279736,5.616738,7.358267,3.7305791,7.703425,8.834747,12.804264,7.0797863,9.255467,0.53445226,1.367401,8.32339,7.919008,6.466901,4.4357796,5.363995,7.6181664,6.042503,6.475185,6.246368,11.807977,4.8701835,6.7722754,7.009001,5.37281,6.955429,5.9840155,8.156951,7.8080664,9.049716,7.703538,7.0755014,8.0830555,0.19366436,4.0182776,9.271945,7.3087745,7.6037555,7.499731,3.8607185,6.106111,6.350704,6.7068577,7.210088,6.823579,3.5246835,6.2460203,7.635502,0.7320823,0.026001312,3.2671962,5.4173408,5.0396247,7.534552,5.884011,8.61296,8.216858,7.601928,6.895989,7.5415826,4.0729346,9.270291,4.8224506,7.423721,3.7834322,5.9109573,3.8888717,7.093432,6.038946,5.165378,3.6014593,0.09147389,7.12864,5.8125334,6.932588,5.031487,11.885268,5.055064,7.379906,10.380007,6.7239766,6.823032,8.477527,8.401743,8.228198,8.590198,2.1112978,4.922735,12.13643,9.282867,6.929371,6.3386097,2.843594,7.135052,8.615955,7.614659,6.6739025,6.0517154,8.8559265,2.1336403,6.0177326,7.7422876,6.627499,7.253224,3.6907418,1.3592305,3.3224926,9.642006,7.6699114,0.98931295,5.913178,4.7478,9.132159,9.839603,5.907642,3.3060825,3.860578,4.358007,5.953303,8.35195,8.23503,4.2494254,4.1854415,7.196999,5.7654767,3.0918005,3.1760128,5.743979,7.1553097,5.8387346,6.483875,6.0658393,5.7568626,3.1715941,Group4
Cell58,6.633112,8.406822,8.944794,3.0266647,9.504174,7.640417,0.67072195,4.178287,11.813779,8.808382,5.2101665,8.319061,4.6577444,8.00391,9.057664,6.489029,7.9350486,10.2015705,6.680251,7.440507,9.741795,2.6262784,7.6497493,4.116063,7.218726,4.176191,4.9689794,7.290793,3.4580035,6.5791564,7.1443563,3.6795607,8.288864,7.8178506,5.5994043,2.5451322,0.5654007,4.303175,6.0850644,6.4599776,7.7868395,8.021046,9.430813,6.281102,7.8837657,7.683045,7.9471965,3.9554877,7.717544,3.6833158,6.5025377,6.447437,6.1690173,8.099029,6.913736,6.19326,7.751292,6.4962673,4.124465,7.777648,9.376164,6.364836,9.629098,6.753249,7.8837795,7.206516,5.7068105,7.1851597,3.870974,7.792418,8.786837,12.515014,7.053197,9.07784,0.7926045,1.379116,8.203147,7.8204618,6.394134,4.29575,5.5209446,7.5244074,6.078082,6.457084,6.390614,11.706687,4.8275194,6.5928884,7.0167437,5.113956,6.7789063,5.7651825,7.960356,7.9997025,8.935626,7.410908,7.067922,7.8854165,0.23195888,3.8433242,9.034191,7.0974717,7.46124,7.282409,3.660379,5.758951,6.207189,6.6412597,7.096793,6.7568803,3.3816423,6.174552,7.4666777,0.7959976,0.11547283,2.8673468,5.274447,5.0620384,7.357976,5.7983074,8.5498,8.07139,7.869961,6.681744,7.3864846,4.0041203,9.186565,5.0244584,7.3245916,3.7921667,5.88827,3.8010035,7.015469,6.018286,4.8445406,3.6934714,0.1615369,6.8038206,5.859462,6.9497538,5.1103745,11.5940895,5.1403885,7.131192,10.31177,6.341673,6.805589,8.364955,8.221442,8.123056,8.594257,2.0697753,4.7643905,11.918768,9.209972,6.9319596,6.206373,3.0136714,7.0053988,8.454201,7.7219777,6.6471267,5.8756914,8.732244,2.219046,6.051927,7.743754,6.5165906,7.1495013,3.8201175,1.2886636,3.5271049,9.626679,7.368849,1.1488612,5.7576184,4.726891,9.040844,9.8286915,5.7268386,3.6646924,3.624865,4.244792,6.1153765,8.055206,8.166903,4.2834125,3.8043056,7.040975,5.587973,3.1730204,3.3121896,5.628889,7.047474,5.892912,6.3730025,6.033399,5.7414627,2.6232924,Group1
Cell59,6.727351,8.515693,9.02846,3.022891,9.59054,7.6856627,0.5811697,4.1789136,11.914747,8.894579,5.2641687,8.385193,4.708199,8.034082,9.1365185,6.546531,8.006599,10.323168,6.7349396,7.50506,9.838951,2.622531,7.69043,4.149189,7.260896,4.1989613,4.9679155,7.3511972,3.4961548,6.5854335,7.234527,3.7462583,8.351689,7.8441095,5.6262875,2.509815,0.50566447,4.3576627,6.1033273,6.526632,7.821624,8.096162,9.53352,6.3485265,7.9668717,7.7858834,8.046501,4.0233436,7.8556747,3.6789794,6.560462,6.5241346,6.220862,8.203138,7.026607,6.2717247,7.806497,6.5459714,4.1693573,7.8515277,9.446148,6.4245152,9.72413,6.793949,7.964382,7.2654076,5.72043,7.263134,3.8580413,7.825376,8.85534,12.664293,7.101682,9.174047,0.72870743,1.3681622,8.280256,7.889873,6.4454865,4.340837,5.5199513,7.590179,6.105624,6.498463,6.4000497,11.812275,4.858692,6.666642,7.0582685,5.1894813,6.8538136,5.838957,8.049974,8.014752,9.018267,7.514021,7.1128736,7.974549,0.20535247,3.891001,9.141603,7.1820135,7.5358424,7.369809,3.7112775,5.857436,6.2704816,6.6934953,7.162413,6.810389,3.4189255,6.22364,7.5464077,0.76962006,0.07792061,2.9494772,5.3290634,5.082802,7.438205,5.846691,8.619072,8.15216,7.869075,6.76304,7.4628296,4.0327873,9.265647,5.010215,7.389567,3.8039222,5.925317,3.8314848,7.073524,6.056134,4.9295573,3.6882486,0.12815312,6.907578,5.882808,6.9888453,5.120682,11.735294,5.149729,7.2232637,10.398185,6.452286,6.8500376,8.442067,8.310311,8.196516,8.650964,2.0754316,4.817311,12.048761,9.287179,6.9737015,6.2674813,2.9871461,7.0733376,8.541625,7.750753,6.691923,5.942217,8.81487,2.201574,6.0794964,7.793159,6.576428,7.213757,3.808845,1.2927607,3.498624,9.696597,7.473204,1.1072628,5.8191113,4.7529416,9.120054,9.8996105,5.7929215,3.6077514,3.6822653,4.284236,6.1188474,8.165024,8.233622,4.2948,3.8914185,7.11433,5.6521454,3.1651065,3.2949455,5.6813903,7.1115875,5.9151664,6.4315157,6.0736594,5.7757564,2.7318358,Group2
Cell60,7.003738,8.738659,9.047217,2.9749255,9.580306,7.5682664,0.1833619,4.0639243,11.80674,8.940636,5.4026537,8.344321,4.869721,7.7911134,9.115451,6.60179,8.031757,10.478903,6.7565846,7.5266027,9.877571,2.6077363,7.54331,4.245453,7.158755,4.2245893,4.7770233,7.358768,3.6785438,6.308363,7.442965,4.0914373,8.292338,7.5916634,5.5606775,2.3014786,0.30564818,4.5739927,5.9430084,6.6423326,7.625806,8.136844,9.632976,6.4838586,8.069547,8.030262,8.24669,4.353122,8.321051,3.573311,6.617285,6.7045703,6.2666154,8.4212885,7.3980355,6.4843206,7.743128,6.551172,4.3395624,7.9044337,9.342558,6.503818,9.758565,6.720858,8.051179,7.270331,5.56184,7.390851,3.6823835,7.6175175,8.790947,12.804897,7.0532427,9.261388,0.4835716,1.4104713,8.318567,7.910907,6.469562,4.4981513,5.2840047,7.6125345,6.0047355,6.454093,6.158558,11.742397,4.8839192,6.8164134,6.9686856,5.4724054,6.995567,6.057093,8.18764,7.676215,9.031278,7.782574,7.0408063,8.115311,0.24295175,4.102042,9.303604,7.358614,7.6194134,7.5492916,3.9578328,6.232813,6.3856974,6.7028008,7.219055,6.8182364,3.6021008,6.2514515,7.6620526,0.76217395,0.055698007,3.4594963,5.466144,5.022677,7.565977,5.9010553,8.579097,8.2245455,7.4401665,6.953327,7.5636177,4.109999,9.235401,4.731154,7.423343,3.7913458,5.9003587,3.9369488,7.088888,6.025541,5.2948937,3.5761235,0.12857175,7.230262,5.7733297,6.8893533,4.9902525,11.900598,5.0106916,7.444843,10.321682,6.856549,6.796408,8.467063,8.421696,8.218284,8.527623,2.166157,4.9856777,12.116195,9.243106,6.892485,6.36891,2.795949,7.1522217,8.6246605,7.5221696,6.6535625,6.1052685,8.844559,2.1333013,5.9809375,7.693625,6.644223,7.2574034,3.64791,1.4379882,3.2526968,9.571944,7.7530994,0.97418976,5.959976,4.7539787,9.1026325,9.764654,5.965435,3.169973,3.9729834,4.409962,5.862208,8.422983,8.209015,4.239394,4.3558016,7.224632,5.823988,3.078817,3.1380057,5.775838,7.162743,5.7960033,6.5027494,6.05712,5.7454386,3.4295003,Group4
Cell61,7.036897,8.78386,9.101441,2.9959667,9.638675,7.6186457,0.20042771,4.0937076,11.881595,8.993271,5.4313145,8.39654,4.8944488,7.8472347,9.171482,6.640411,8.079811,10.536665,6.7973,7.5718284,9.935953,2.625456,7.594594,4.268833,7.2061977,4.250344,4.813663,7.4035053,3.6955621,6.357011,7.4810953,4.105119,8.344904,7.6469526,5.597476,2.3242457,0.31643963,4.5950527,5.9853926,6.679055,7.679293,8.184964,9.687776,6.518959,8.115083,8.0705595,8.289816,4.3688803,8.35524,3.5998938,6.6559415,6.739369,6.3036103,8.464802,7.430143,6.5166936,7.792621,6.5912657,4.3608804,7.9507623,9.402834,6.5410156,9.816398,6.7647114,8.097168,7.314644,5.601932,7.4315295,3.7120776,7.671382,8.84661,12.876808,7.0981703,9.314442,0.49699897,1.4191653,8.367835,7.9584,6.508511,4.520853,5.325204,7.658233,6.0453806,6.4953704,6.205072,11.815529,4.913547,6.8529506,7.0145726,5.4963703,7.033436,6.08677,8.232631,7.735041,9.08561,7.8205676,7.0864964,8.159768,0.24497876,4.120527,9.354267,7.397377,7.6629906,7.5890694,3.9742181,6.257961,6.420934,6.7436366,7.261239,6.8597994,3.6186442,6.288992,7.704745,0.76883185,0.05874317,3.463654,5.4952264,5.056133,7.6076784,5.9356065,8.632656,8.2720585,7.500805,6.9892335,7.6062593,4.1332603,9.292459,4.7706413,7.4675307,3.8159144,5.9377093,3.9581978,7.1317697,6.0638227,5.314907,3.602951,0.13124329,7.26311,5.812924,6.9351263,5.026004,11.966344,5.0468664,7.4825196,10.386732,6.8843265,6.840016,8.51767,8.468985,8.26755,8.583828,2.177563,5.0108423,12.186662,9.300697,6.9376307,6.404536,2.8210044,7.193229,8.67414,7.5762086,6.695795,6.137174,8.897209,2.1501338,6.021361,7.744107,6.6826496,7.300272,3.6768823,1.4432058,3.2823596,9.634309,7.79052,0.9865282,5.9918156,4.783701,9.15846,9.828509,5.996187,3.2059317,3.987897,4.433264,5.9075227,8.465099,8.259865,4.2680993,4.366818,7.2649536,5.8539367,3.1018205,3.1638525,5.8082395,7.204792,5.836072,6.5402265,6.0950904,5.7820716,3.426851,Group2
