,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group4
Cell24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell25,0.99998933,0.9999954,1.0,0.9999877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999756,0.99999154,0.99999297,1.0,1.0,1.0,1.0,1.0,0.99997956,1.0,1.0,1.0,1.0,1.0,0.99999374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999636,1.0,1.0,1.0,1.0,1.0,0.9999662,0.9999907,0.99994224,1.0,0.99999535,1.0,1.0,0.999986,1.0,1.0,0.9998106,1.0,1.0,0.9999949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999957,0.99999243,1.0,0.99999523,1.0,1.0,0.999986,0.9999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999856,1.0,1.0,0.99998534,1.0,1.0,0.99998313,1.0,1.0,1.0,1.0,1.0,0.9999926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999493,0.9999939,1.0,1.0,0.9999893,1.0,0.99999857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999896,1.0,0.99998724,1.0,1.0,1.0,0.999988,1.0,0.99999344,1.0,0.9999937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999822,1.0,1.0,1.0,1.0,1.0,1.0,0.9999941,1.0,1.0,1.0,0.9999979,1.0,1.0,1.0,Group3
Cell26,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell28,0.9999969,0.9999988,1.0,0.9999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.9999976,0.9999981,1.0,1.0,1.0,1.0,1.0,0.9999937,1.0,1.0,1.0,1.0,1.0,0.9999983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,0.9999889,0.99999714,0.99998,1.0,0.99999875,1.0,1.0,0.9999958,1.0,1.0,0.999925,1.0,1.0,0.9999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999887,0.9999979,1.0,0.99999875,1.0,1.0,0.9999958,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999957,1.0,1.0,0.99999565,1.0,1.0,0.9999949,1.0,1.0,1.0,1.0,1.0,0.999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986,0.99999833,1.0,1.0,0.9999969,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999997,1.0,0.99999624,1.0,1.0,1.0,0.9999965,1.0,0.9999982,1.0,0.9999983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999946,1.0,1.0,1.0,1.0,1.0,1.0,0.9999984,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,Group3
Cell29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell30,0.9999995,0.9999998,1.0,0.9999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999964,0.9999997,1.0,1.0,1.0,1.0,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999785,0.9999999,0.9999958,1.0,0.9999998,1.0,1.0,0.9999993,1.0,1.0,0.999981,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,0.9999997,1.0,0.9999998,1.0,1.0,0.9999993,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,0.9999993,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999976,1.0,1.0,0.9999995,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,0.9999994,1.0,1.0,1.0,0.99999946,1.0,0.99999976,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,Group4
Cell31,0.9989835,0.999385,0.9999929,0.9988973,0.99998695,0.99998784,0.9999947,0.9999834,0.99999565,0.9999996,0.9999935,0.9995779,0.99911445,0.9992066,0.99999285,0.9999844,0.99997944,0.99999416,0.99999225,0.9985071,0.999994,0.9999976,0.9999955,0.9999985,0.9999909,0.99927586,0.99998194,0.9999929,0.9999914,0.9999996,0.9999936,0.99999315,0.99999934,0.9999895,0.9999954,0.9999959,0.99946225,0.9999956,0.99998623,0.9999995,0.99999315,0.9999977,0.9979883,0.9993066,0.9972382,0.99999714,0.99937856,0.9999943,0.9999895,0.9988068,0.9999962,0.9999906,0.9944254,0.9999979,0.9999975,0.9993423,0.9999961,0.99999815,0.9999891,0.9999899,0.9999979,0.9999947,0.9999791,0.99998033,0.9994095,0.9991696,0.9999979,0.9993686,0.99999434,0.99999505,0.99880725,0.9994705,0.9999911,0.9999954,0.99999374,0.99999356,0.9999984,0.99998945,0.99999195,0.9999938,0.99999547,0.99895257,0.9999973,0.999996,0.99998885,0.99998796,0.99999547,0.9999955,0.99999344,0.99998575,0.9999971,0.9999968,0.99999523,0.99999213,0.9999976,0.9999904,0.9987853,0.99998754,0.99999744,0.9987752,0.999984,0.99999744,0.9986673,0.9999874,0.999979,0.9999922,0.999995,0.9999918,0.99918365,0.9999813,0.9999973,0.99999875,0.99999285,0.99998283,0.999992,0.99999446,0.9999824,0.9999969,0.9999892,0.9999898,0.99944,0.99999607,0.999999,0.9999978,0.99998826,0.99999654,0.9999893,0.9999982,0.999998,0.9999866,0.9999868,0.9991658,0.9999838,0.9999903,0.9999965,0.99999565,0.99998695,0.9999864,0.9999931,0.99999446,0.999997,0.99999356,0.9999953,0.9999961,0.9999961,0.99998546,0.99999726,0.99999756,0.99943227,0.9992706,0.99998015,0.99999076,0.99898,0.99998564,0.99968827,0.9999973,0.9999955,0.99999714,0.9999985,0.9999853,0.9999971,0.9999899,0.99900144,0.9999793,0.998872,0.99999833,0.99999785,0.99999475,0.9989133,0.9999909,0.99923784,0.9999988,0.9992577,0.9999945,0.99998784,0.99999684,0.99999875,0.99998784,0.9999979,0.9999897,0.99998313,0.999986,0.9999982,0.99998456,0.99862427,0.99999326,0.99999905,0.9999984,0.99999267,0.99999636,0.99999696,0.9992851,0.99998313,0.9999933,0.99999076,0.99961627,0.9999862,0.9999944,0.99998903,Group4
Cell32,0.9991693,0.9995046,0.999995,0.99909675,0.9999906,0.9999913,0.99999624,0.9999879,0.99999696,0.9999997,0.9999954,0.99966365,0.9992792,0.9993562,0.99999493,0.9999887,0.999985,0.9999959,0.9999945,0.99876636,0.99999577,0.9999984,0.99999684,0.999999,0.9999935,0.99942446,0.9999868,0.999995,0.99999386,0.99999976,0.99999547,0.9999951,0.9999996,0.9999925,0.9999968,0.99999714,0.9995685,0.9999969,0.99999005,0.9999997,0.9999951,0.9999984,0.9983232,0.99955153,0.99767673,0.99999803,0.9994993,0.99999595,0.9999925,0.99902034,0.9999974,0.99999326,0.99521315,0.99999857,0.9999983,0.9994692,0.9999973,0.99999875,0.9999922,0.9999928,0.99999857,0.9999963,0.9999847,0.99998564,0.9995249,0.99932534,0.99999857,0.99949104,0.999996,0.99999654,0.99902076,0.99957526,0.9999937,0.9999968,0.9999956,0.99999547,0.9999989,0.99999243,0.9999943,0.99999565,0.99999684,0.9991433,0.99999815,0.9999972,0.99999195,0.99999136,0.99999684,0.99999684,0.99999535,0.99998975,0.999998,0.9999978,0.99999666,0.9999944,0.99999833,0.99999315,0.9990022,0.999991,0.9999982,0.99899364,0.99998844,0.9999982,0.9989023,0.99999094,0.9999847,0.99999446,0.9999965,0.99999416,0.999337,0.99998635,0.99999815,0.99999917,0.99999493,0.99998754,0.99999434,0.99999607,0.99998724,0.99999785,0.99999225,0.9999927,0.9995501,0.99999726,0.9999993,0.9999985,0.99999154,0.9999976,0.9999923,0.99999875,0.9999986,0.99999034,0.99999046,0.9993221,0.9999882,0.9999931,0.99999756,0.99999696,0.9999906,0.9999902,0.9999951,0.99999607,0.999998,0.9999954,0.9999967,0.9999973,0.9999973,0.99998945,0.9999981,0.99999833,0.9995883,0.9994096,0.9999855,0.99999344,0.9991663,0.9999896,0.9997538,0.99999815,0.9999969,0.99999803,0.999999,0.99998933,0.999998,0.9999928,0.99918437,0.99998486,0.99907535,0.99999887,0.9999985,0.9999963,0.9991102,0.9999935,0.9993823,0.99999917,0.9993988,0.9999961,0.99999124,0.9999978,0.99999917,0.99999124,0.99999857,0.9999926,0.9999877,0.99998987,0.99999875,0.99998885,0.99886584,0.99999523,0.99999934,0.9999989,0.9999948,0.99999744,0.9999979,0.99942166,0.9999878,0.9999953,0.99999344,0.99969506,0.99999005,0.99999607,0.99999213,Group3
Cell33,0.9992597,0.99956226,0.9999959,0.99919397,0.9999922,0.9999928,0.99999696,0.9999899,0.99999756,0.99999976,0.99999624,0.99970466,0.9993592,0.99942875,0.9999958,0.9999906,0.9999875,0.99999666,0.99999547,0.99889344,0.99999654,0.9999987,0.99999744,0.99999917,0.99999464,0.9994706,0.99998903,0.9999959,0.99999493,0.9999998,0.9999963,0.999996,0.99999964,0.9999938,0.9999974,0.9999977,0.9996196,0.9999975,0.9999918,0.99999976,0.999996,0.9999987,0.99848837,0.99936867,0.99789417,0.9999984,0.9995575,0.99999666,0.9999938,0.99912465,0.99999785,0.99999446,0.9956085,0.99999887,0.9999986,0.9995305,0.9999978,0.999999,0.9999935,0.99999404,0.99999887,0.99999696,0.99998724,0.999988,0.9995805,0.99940085,0.99999887,0.9995501,0.9999968,0.99999714,0.999125,0.9996257,0.9999948,0.9999974,0.99999636,0.9999963,0.99999917,0.99999374,0.9999953,0.9999964,0.99999744,0.99923617,0.9999985,0.99999774,0.9999934,0.99999285,0.99999744,0.99999744,0.9999962,0.9999915,0.9999984,0.9999982,0.99999726,0.9999954,0.9999987,0.99999434,0.9991082,0.99999255,0.99999857,0.9991004,0.99999034,0.99999857,0.99901736,0.9999925,0.9999872,0.9999954,0.99999714,0.99999523,0.9994114,0.9999886,0.9999985,0.99999934,0.9999958,0.9999896,0.99999535,0.9999968,0.9999894,0.9999983,0.9999936,0.999994,0.99960315,0.9999978,0.99999946,0.9999988,0.999993,0.9999981,0.9999936,0.999999,0.99999887,0.999992,0.99999213,0.99939793,0.9999902,0.9999943,0.99999803,0.9999975,0.9999922,0.9999919,0.999996,0.9999968,0.99999833,0.99999624,0.9999973,0.9999978,0.99999785,0.99999124,0.99999845,0.9999987,0.9995501,0.99947685,0.9999879,0.9999946,0.9992571,0.99999136,0.99978495,0.9999985,0.99999744,0.9999984,0.99999917,0.9999912,0.9999984,0.9999941,0.9992734,0.99998736,0.9991746,0.9999991,0.9999988,0.999997,0.9992062,0.99999464,0.99945223,0.99999934,0.99946713,0.99999684,0.9999927,0.9999982,0.9999993,0.9999927,0.99999887,0.9999939,0.9999898,0.9999916,0.999999,0.9999907,0.99898416,0.99999607,0.99999946,0.9999991,0.99999577,0.9999979,0.9999983,0.9994877,0.9999898,0.9999961,0.9999946,0.9997327,0.9999917,0.9999968,0.9999935,Group4
Cell34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell35,0.99902654,0.9994126,0.9999934,0.9989435,0.9999878,0.9999887,0.99999505,0.9999844,0.999996,0.9999996,0.999994,0.9995976,0.99915254,0.9992412,0.9999933,0.99998534,0.9999807,0.9999946,0.9999928,0.99856734,0.9999944,0.9999978,0.9999958,0.9999986,0.9999915,0.9993295,0.9999831,0.9999934,0.99999195,0.99999964,0.99999404,0.9999936,0.9999994,0.99999017,0.9999957,0.9999962,0.99948674,0.9999959,0.9999871,0.9999996,0.99999356,0.99999785,0.99806637,0.9995536,0.99734086,0.9999973,0.99940646,0.99999464,0.99999017,0.9988563,0.9999965,0.99999124,0.99461204,0.99999803,0.9999977,0.99937165,0.9999964,0.9999983,0.9999898,0.9999906,0.9999981,0.9999951,0.9999804,0.9999816,0.99943614,0.9992056,0.9999981,0.99939686,0.99999475,0.99999535,0.9988568,0.9994946,0.9999917,0.9999957,0.99999416,0.99999404,0.9999985,0.9999901,0.9999925,0.9999942,0.9999958,0.99899673,0.9999975,0.99999624,0.99998957,0.9999888,0.99999577,0.9999958,0.99999386,0.9999867,0.9999973,0.999997,0.9999955,0.99999267,0.9999978,0.99999106,0.9988356,0.9999883,0.9999976,0.99882585,0.99998504,0.9999976,0.9987219,0.99998826,0.99998033,0.99999267,0.99999535,0.9999924,0.9992191,0.9999824,0.99999756,0.9999988,0.9999933,0.9999839,0.99999255,0.9999948,0.99998355,0.99999714,0.9999899,0.99999046,0.9994654,0.99999636,0.99999905,0.999998,0.99998903,0.99999684,0.99999,0.99999833,0.9999981,0.9999875,0.99998766,0.99920195,0.9999848,0.99999094,0.9999967,0.99999595,0.9999878,0.9999873,0.99999356,0.9999948,0.99999726,0.999994,0.99999565,0.9999964,0.9999964,0.99998635,0.99999744,0.99999774,0.9995483,0.99930274,0.9999814,0.9999914,0.99902314,0.9999865,0.99970335,0.9999975,0.9999958,0.9999973,0.9999986,0.99998623,0.99999726,0.99999064,0.99904376,0.99998057,0.9989191,0.99999845,0.99999803,0.9999951,0.99895895,0.9999915,0.9992712,0.99999887,0.99929035,0.9999949,0.9999886,0.9999971,0.9999988,0.9999886,0.9999981,0.99999034,0.9999842,0.9999869,0.99999833,0.9999856,0.99868035,0.9999937,0.9999991,0.9999985,0.9999932,0.9999966,0.9999972,0.99931663,0.9999842,0.99999374,0.99999136,0.9996344,0.99998707,0.99999475,0.99998975,Group2
