,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell51,6.8414297,6.9430423,8.09802,6.7657013,7.7201777,7.724276,8.30327,7.5045695,8.506853,9.983021,8.147916,7.454844,6.4090867,7.111908,7.9645267,7.531138,7.274474,8.153764,7.963813,5.7945776,8.105145,8.709982,8.299611,9.198712,7.9601927,6.9095693,7.5936728,7.958667,7.9871244,9.872859,8.15959,8.012607,9.520524,7.828924,8.331903,8.467044,7.3332033,8.459834,7.701365,9.877852,8.060469,8.747877,6.0284896,7.3578734,5.586491,8.615094,7.585974,8.254987,7.695781,6.863505,8.641784,7.8804884,3.9463615,8.931396,8.7909775,6.9501104,8.481206,8.924374,7.8754296,7.927632,8.771086,8.339362,7.483111,7.431682,7.3526745,6.910607,8.889129,7.1881604,8.361598,8.38997,5.960527,7.1670346,7.9759707,8.34259,7.992312,8.162608,9.122484,7.6069226,7.898573,8.086737,8.352416,6.255851,8.668466,8.505454,7.940628,7.6728253,8.567641,8.448437,8.19895,7.6939907,8.507261,8.626134,8.222849,8.023208,8.682123,7.830376,6.2389174,7.6922092,8.733318,6.07393,7.628446,8.7852545,6.6723948,7.621436,7.351717,8.100359,8.326136,7.8632593,7.3160553,7.392961,8.724868,9.268684,8.065557,7.4636035,7.9907327,8.215868,7.388116,8.6757145,7.769359,8.064251,7.066403,8.588722,9.353902,8.935347,7.769303,8.389965,8.0041685,8.926688,8.916125,7.7424955,7.811325,6.6284266,7.5979195,7.7897425,8.506227,8.350569,7.8110085,7.7191153,8.098353,8.227344,8.634607,8.187354,8.302022,8.498039,8.3673,7.612112,8.884035,8.736132,7.26652,6.876375,7.4952283,7.821134,6.3622446,7.5191474,7.1419983,8.664633,8.2893305,8.695743,9.248623,7.5046754,8.600584,7.8587437,7.2808204,7.4272676,6.5691996,9.07605,8.873687,8.153206,6.028421,7.88875,6.52236,9.296618,7.3450704,8.302686,7.540577,8.623395,9.353504,7.631768,8.902506,7.7788806,7.4869323,7.720437,9.000899,7.522656,7.0810924,8.041528,9.253478,9.031583,8.061466,8.448202,8.595569,7.258629,7.654427,8.212807,7.9767475,7.2810636,7.6122847,8.106451,7.8234763,Group1
Cell52,6.934478,7.0142055,8.119589,6.854646,7.828305,7.720556,8.36837,7.440288,8.400548,10.073762,8.215669,7.6394835,6.4753747,7.121206,7.918796,7.7019887,7.2728596,8.287747,7.972053,5.7962027,8.241487,8.651165,8.2188015,9.381108,7.9896564,6.945053,7.743571,7.84801,8.091353,10.042052,8.263356,8.203311,9.451947,7.9341383,8.457481,8.617937,7.440487,8.521057,7.7483783,10.021779,8.057833,8.74722,6.1288815,7.418729,5.6946735,8.603771,7.6183376,8.275577,7.639608,7.10984,8.753146,7.916588,3.8884635,9.103783,8.840154,7.1283593,8.446206,8.92979,8.073874,8.059913,8.715055,8.402645,7.66031,7.563672,7.409496,6.916591,8.897768,7.310709,8.413811,8.445626,5.9528193,7.2215433,8.030827,8.3928,7.9361763,8.265455,9.352931,7.5534644,7.9009724,8.135645,8.403077,6.1686673,8.807663,8.527051,8.148931,7.7095156,8.714004,8.5610695,8.358512,7.887325,8.526373,8.682687,8.235931,8.080248,8.696768,7.7877083,6.4064684,7.750071,8.7910185,6.116997,7.713633,8.815887,6.7506804,7.520642,7.4157195,8.340152,8.391377,7.928232,7.4397182,7.438636,8.779095,9.432769,8.021382,7.481488,8.017697,8.324688,7.3783574,8.8254,7.729916,8.261219,7.089295,8.708662,9.385332,9.100233,7.8514376,8.386376,8.160091,8.985792,9.036004,7.8606954,7.8915644,6.6837583,7.6723614,7.688312,8.510837,8.270393,7.9392133,7.855057,8.172027,8.33029,8.731805,8.173916,8.337321,8.476217,8.46565,7.6064053,9.01052,8.7174635,7.244294,6.969015,7.4516625,7.863433,6.4894495,7.542809,7.303603,8.64545,8.311558,8.697668,9.367917,7.4541183,8.70957,8.017777,7.5316014,7.601845,6.690813,9.109899,9.047606,8.03677,6.0559945,7.87387,6.657349,9.531,7.540977,8.352638,7.522037,8.807854,9.48991,7.695901,8.939514,7.789907,7.554276,7.790155,9.139722,7.6370773,7.130866,8.041122,9.16256,9.049546,8.03157,8.448019,8.656574,7.314195,7.773193,8.218691,8.238411,7.393684,7.587039,8.127068,7.784336,Group3
Cell53,6.8597198,6.960891,8.113427,6.7840567,7.7372937,7.7399387,8.318921,7.519791,8.51997,9.996386,8.163843,7.473363,6.427705,7.1286936,7.979272,7.5493603,7.2908654,8.170538,7.9792576,5.813317,8.122026,8.723396,8.31338,9.214485,7.9759173,6.927009,7.611526,7.9725814,8.003775,9.88741,8.175964,8.030334,9.53255,7.845833,8.348292,8.483549,7.350911,8.47519,7.7177205,9.892068,8.075623,8.761985,6.048142,7.374943,5.606933,8.629271,7.6023192,8.270137,7.7108107,6.8837433,8.657505,7.8964224,3.9672117,8.947455,8.805662,6.9693336,8.495285,8.938285,7.8934717,7.944737,8.784441,8.354934,7.501489,7.4495564,7.3696995,6.927664,8.903136,7.2062926,8.37699,8.405363,5.978887,7.1843195,7.991999,8.357987,8.00688,8.1789665,9.138997,7.622125,7.914044,8.102515,8.367804,6.2727227,8.684506,8.5202265,7.958696,7.6890907,8.583931,8.464476,8.215985,7.7122498,8.521999,8.641171,8.237952,8.03919,8.696531,7.8453703,6.25911,7.708719,8.748203,6.0927696,7.6454086,8.799708,6.6907578,7.636004,7.368837,8.118585,8.341752,7.8795943,7.3340015,7.409779,8.73972,9.28411,8.080165,7.4799523,8.006377,8.232221,7.404225,8.691879,7.78449,8.08198,7.0834355,8.604638,9.367479,8.951303,7.786006,8.4045925,8.02146,8.94129,8.93153,7.759707,7.827938,6.646561,7.6147904,7.80404,8.520779,8.364267,7.8282423,7.7365923,8.114434,8.243602,8.650156,8.202169,8.31729,8.512262,8.383281,7.627924,8.899574,8.750025,7.282657,6.8946056,7.510733,7.837241,6.3817234,7.5354843,7.160707,8.678631,8.304448,8.709965,9.263501,7.5200753,8.61634,7.8763022,7.3004656,7.445699,6.5882835,9.090093,8.889855,8.166742,6.0471315,7.904012,6.54169,9.312911,7.363906,8.318142,7.556335,8.64009,9.368441,7.648453,8.91686,7.794649,7.5038843,7.7370553,9.016417,7.5401607,7.0984497,8.05674,9.26563,9.045489,8.076265,8.462783,8.610711,7.275784,7.6717834,8.227833,7.9954495,7.2989216,7.6278443,8.121833,7.838527,Group3
Cell54,6.9049206,6.9853296,8.086548,6.825802,7.7924237,7.691334,8.331461,7.4160404,8.372626,10.024955,8.179562,7.600667,6.450085,7.0949836,7.8906016,7.6635256,7.246287,8.247645,7.940637,5.778569,8.201543,8.619151,8.190635,9.331663,7.9569955,6.918515,7.7059746,7.8237314,8.054057,9.989237,8.225023,8.16069,9.415515,7.8977604,8.416781,8.574891,7.407044,8.483414,7.716265,9.970444,8.026471,8.711497,6.103903,7.387909,5.671957,8.569505,7.5878124,8.241626,7.613696,7.0709867,8.711384,7.8840218,3.8857927,9.056586,8.801187,7.0930405,8.414182,8.892614,8.031637,8.021308,8.682498,8.3656225,7.621763,7.528146,7.3789487,6.89181,8.860618,7.27725,8.377313,8.408746,5.93472,7.1922803,7.99655,8.356539,7.9084325,8.22716,9.301086,7.527939,7.870309,8.101041,8.366729,6.153495,8.764072,8.491494,8.105703,7.6781955,8.670608,8.520424,8.316603,7.8465137,8.490953,8.644296,8.202628,8.045549,8.660537,7.7601585,6.3761773,7.7173676,8.751899,6.095163,7.6796894,8.778064,6.7230487,7.497855,7.384749,8.294056,8.35432,7.894047,7.405403,7.4085064,8.740233,9.383988,7.992471,7.4525833,7.9849973,8.285706,7.3515706,8.781138,7.7025504,8.217905,7.062542,8.666716,9.343952,9.053461,7.8168073,8.353038,8.119601,8.945394,8.992041,7.824075,7.856787,6.65777,7.639248,7.664524,8.47629,8.241875,7.9015718,7.8175197,8.13587,8.291589,8.690933,8.142415,8.302201,8.4433,8.426359,7.5779934,8.966359,8.682891,7.2190022,6.9392667,7.4262347,7.830862,6.4608088,7.513216,7.2680945,8.611347,8.277297,8.662113,9.321936,7.4290504,8.668204,7.9779997,7.4899073,7.5638,6.6612296,9.070088,9.000675,8.011636,6.0353675,7.8443,6.6272554,9.477845,7.502166,8.316639,7.4948344,8.761837,9.442259,7.6631947,8.900586,7.7594666,7.522271,7.7565675,9.094102,7.6020393,7.102415,8.009744,9.129111,9.01096,8.00183,8.414117,8.618106,7.2843037,7.7370825,8.18588,8.1917715,7.3602443,7.5597935,8.094031,7.7566175,Group4
Cell55,6.9392605,7.0163746,8.110605,6.859474,7.829523,7.711329,8.362282,7.426658,8.377335,10.060564,8.210707,7.649333,6.4801083,7.116654,7.9042945,7.710122,7.2663713,8.288924,7.962585,5.7983856,8.243156,8.6312275,8.199136,9.380886,7.9821877,6.9440856,7.7493978,7.8274913,8.090699,10.036788,8.261684,8.210571,9.4265175,7.9344707,8.456867,8.618918,7.443815,8.513721,7.7440085,10.014132,8.046806,8.73249,6.138946,7.4175916,5.7079635,8.588797,7.613255,8.265613,7.6256537,7.1287837,8.7494545,7.9101877,3.895551,9.10414,8.829823,7.1404676,8.429783,8.914625,8.082632,8.062209,8.695033,8.396183,7.669306,7.5687466,7.408011,6.912869,8.883104,7.3162804,8.406191,8.438167,5.9531946,7.2208934,8.025634,8.385101,7.920548,8.263681,9.357618,7.5402646,7.8913293,8.129272,8.395365,6.1599655,8.806415,8.515765,8.158238,7.7043447,8.713993,8.558589,8.361816,7.8966327,8.514845,8.673975,8.2254505,8.074992,8.683835,7.7742505,6.421602,7.746764,8.781809,6.121462,7.7132325,8.803862,6.755043,7.5029488,7.41491,8.351491,8.385173,7.92462,7.44467,7.4358845,8.7696085,9.430446,8.006454,7.4757476,8.009822,8.323168,7.3704677,8.825089,7.717105,8.268771,7.086268,8.706071,9.370165,9.099871,7.849956,8.373397,8.164158,8.975618,9.031556,7.862726,7.8896685,6.6862307,7.6711316,7.669608,8.497963,8.2505,7.941789,7.858873,8.167895,8.328157,8.726834,8.161163,8.328463,8.460926,8.462297,7.597627,9.006867,8.701121,7.2359295,6.9735627,7.4400167,7.8579454,6.500125,7.5372925,7.313075,8.629462,8.301552,8.683474,9.361532,7.441768,8.70589,8.022958,7.548599,7.6109123,6.699798,9.096527,9.048434,8.014611,6.0592732,7.8626723,6.6678452,9.535069,7.5524974,8.34514,7.512467,8.811079,9.484528,7.6935196,8.927419,7.7817445,7.5530133,7.7877927,9.136558,7.6400003,7.13026,8.03041,9.1365595,9.034946,8.017996,8.435026,8.648451,7.313126,7.775775,8.207596,8.252487,7.397805,7.576438,8.117946,7.7712455,Group3
Cell56,6.9236307,7.0072455,8.117059,6.844976,7.8102856,7.724843,8.356179,7.4577036,8.421605,10.048496,8.203683,7.6074486,6.471916,7.1257944,7.9303308,7.6723447,7.278856,8.262514,7.972818,5.8085613,8.216012,8.661781,8.235752,9.341262,7.986203,6.945373,7.7178135,7.872532,8.072848,10.00165,8.244127,8.167424,9.460673,7.9161854,8.433083,8.587845,7.4244685,8.508898,7.742647,9.986397,8.060312,8.746049,6.120418,7.411862,5.6867485,8.605357,7.616077,8.272497,7.6545,7.068291,8.730117,7.9121866,3.9214563,9.067202,8.828831,7.099991,8.453153,8.926569,8.037092,8.036091,8.724827,8.390645,7.629626,7.5422564,7.403458,6.922795,8.894072,7.2923317,8.403915,8.434908,5.966255,7.2168465,8.02223,8.383394,7.949656,8.246395,9.303855,7.5682354,7.9032125,8.12771,8.393535,6.196569,8.778952,8.522586,8.109873,7.7059803,8.684339,8.538702,8.32796,7.852422,8.522394,8.670672,8.234504,8.0709915,8.692853,7.799267,6.383603,7.742218,8.778267,6.1197605,7.700628,8.808293,6.74358,7.544792,7.408253,8.294051,8.379049,7.9181495,7.420512,7.434632,8.7670765,9.396247,8.032128,7.4826975,8.014598,8.304183,7.3854413,8.794561,7.7411203,8.223838,7.091386,8.684173,9.374886,9.06513,7.838374,8.387485,8.1311865,8.971845,9.009976,7.84056,7.8786798,6.6814485,7.6616454,7.711792,8.509758,8.286976,7.916756,7.8314905,8.159094,8.310904,8.7116375,8.177949,8.331084,8.480453,8.446518,7.6116204,8.983324,8.719943,7.2544427,6.9580836,7.464988,7.8580756,6.4740534,7.5426016,7.277648,8.64837,8.307989,8.696228,9.340431,7.4687943,8.68721,7.988942,7.487189,7.571949,6.675554,9.100285,9.010992,8.061523,6.0620666,7.879606,6.6396413,9.480314,7.507213,8.343473,7.5301523,8.770322,9.458511,7.687083,8.930092,7.790992,7.545502,7.7798014,9.10951,7.618737,7.127521,8.043246,9.1770115,9.043314,8.039485,8.448172,8.643815,7.308854,7.7533617,8.218747,8.188531,7.3768477,7.5961523,8.124687,7.7952228,Group1
Cell57,6.764089,6.891981,8.117633,6.6921487,7.636142,7.7683496,8.275512,7.6153417,8.677796,9.946108,8.115251,7.280012,6.357186,7.1337123,8.059591,7.373012,7.3107285,8.045337,7.997074,5.809323,7.993437,8.828997,8.4388685,9.047424,7.96911,6.898958,7.4602876,8.127999,7.9107633,9.744795,8.085831,7.8375387,9.660462,7.7495317,8.235245,8.343025,7.2454786,8.438396,7.687076,9.778776,8.107346,8.8007555,5.932963,7.3236036,5.4767284,8.678588,7.58707,8.27761,7.79957,6.6109204,8.565127,7.880849,4.00703,8.788351,8.787317,6.7765245,8.570197,8.972423,7.689851,7.8184347,8.887644,8.314118,7.317138,7.316854,7.322962,6.9337835,8.933063,7.0812135,8.349296,8.374067,5.987953,7.1377373,7.9560056,8.332354,8.099625,8.089936,8.915262,7.706534,7.937737,8.074912,8.341781,6.3778267,8.560261,8.529936,7.7445455,7.670012,8.45002,8.368,8.06178,7.5120797,8.534611,8.612044,8.253681,8.001308,8.716691,7.920321,6.069027,7.665388,8.719204,6.044585,7.569572,8.802757,6.609924,7.7754197,7.313771,7.8701406,8.29849,7.830354,7.20937,7.3764954,8.714629,9.139202,8.160054,7.479806,8.002879,8.137,7.4350615,8.555588,7.8548765,7.8826327,7.0720944,8.501607,9.377329,8.800936,7.715617,8.4418955,7.868823,8.913294,8.833017,7.647195,7.7603154,6.591708,7.550981,7.94648,8.550167,8.489715,7.7050757,7.6032195,8.058313,8.155338,8.574082,8.248126,8.30837,8.572147,8.302242,7.657112,8.792978,8.80949,7.3262777,6.7999225,7.582169,7.8136835,6.2400317,7.529403,6.9897776,8.737723,8.3104925,8.745036,9.170184,7.5997357,8.526154,7.718087,7.028166,7.263625,6.455878,9.093369,8.728192,8.331494,6.0162683,7.9475803,6.393161,9.086986,7.156018,8.292264,7.59941,8.462824,9.256734,7.59704,8.914119,7.8067274,7.4467854,7.68038,8.897121,7.429036,7.0561824,8.085623,9.415781,9.066555,8.139566,8.496935,8.5760145,7.2292213,7.557419,8.2517605,7.7200036,7.1866,7.679659,8.127257,7.9092994,Group4
Cell58,6.887061,6.9779997,8.093231,6.8109255,7.757201,7.715417,8.31286,7.474599,8.442807,9.9748535,8.161205,7.527672,6.45103,7.118683,7.934417,7.5970345,7.274044,8.194083,7.955823,5.8203726,8.147249,8.66197,8.2494955,9.241282,7.9609575,6.930475,7.649935,7.9020615,8.018061,9.898681,8.187435,8.078535,9.454879,7.8629255,8.365784,8.50902,7.3763924,8.465201,7.7136726,9.89324,8.046397,8.723051,6.090806,7.38163,5.6594343,8.588133,7.594222,8.247156,7.6659155,6.971553,8.664628,7.885311,3.9788685,8.974363,8.785839,7.0288124,8.446799,8.899066,7.9468365,7.971059,8.723188,8.3476,7.552416,7.4833345,7.3748655,6.9194117,8.865735,7.2400427,8.364927,8.394232,5.979707,7.1914015,7.986871,8.345419,7.957473,8.190025,9.18602,7.579664,7.889288,8.093336,8.355265,6.237508,8.702263,8.493822,8.0149765,7.681384,8.606069,8.475054,8.248988,7.7663574,8.494581,8.62679,8.212484,8.034207,8.664671,7.8037786,6.325203,7.709114,8.732641,6.1119995,7.6576166,8.772617,6.714823,7.574544,7.3768654,8.184918,8.335399,7.8801994,7.3662415,7.4099083,8.72291,9.302577,8.034385,7.4679794,7.9899597,8.244836,7.3824387,8.713686,7.7451086,8.131876,7.0795116,8.615973,9.332024,8.975176,7.794853,8.36996,8.055992,8.923333,8.937843,7.78327,7.835392,6.6621923,7.6232023,7.7397585,8.487623,8.299855,7.8547277,7.7675495,8.114902,8.253713,8.65177,8.166722,8.299426,8.468747,8.389431,7.6043253,8.908998,8.704126,7.257781,6.9212513,7.473901,7.8294954,6.429928,7.524955,7.2106543,8.633619,8.281592,8.672852,9.264506,7.4803257,8.623148,7.9142885,7.383669,7.496438,6.631111,9.059837,8.918254,8.09096,6.06091,7.872552,6.590539,9.358836,7.4243603,8.30608,7.528738,8.67649,9.374633,7.652259,8.890507,7.7751427,7.511175,7.741723,9.02895,7.5655804,7.104965,8.028688,9.183173,9.009611,8.036212,8.428613,8.598563,7.281888,7.6969147,8.199662,8.072346,7.3273153,7.596492,8.10113,7.798439,Group1
Cell59,6.842581,6.95768,8.158981,6.767766,7.7282085,7.7924514,8.344351,7.601528,8.643467,10.038961,8.184922,7.417256,6.417242,7.162653,8.059361,7.5022573,7.333852,8.155296,8.029648,5.8269897,8.104585,8.824553,8.418998,9.192055,8.014566,6.942801,7.5771112,8.088274,8.001801,9.884784,8.177452,7.9812684,9.654153,7.8403735,8.340988,8.464835,7.335091,8.505665,7.7419004,9.903432,8.133792,8.831855,6.0118394,7.385119,5.5581226,8.702537,7.632411,8.31915,7.7916446,6.7826996,8.663785,7.9299383,3.9792411,8.925556,8.848924,6.9073515,8.5790825,9.008099,7.8375964,7.9262257,8.8852005,8.382033,7.450001,7.421979,7.3819985,6.9597006,8.970521,7.179377,8.410593,8.4376,6.00078,7.1944366,8.016975,8.392338,8.093209,8.181015,9.088718,7.699813,7.9664326,8.132822,8.402089,6.343826,8.675972,8.573346,7.898611,7.7184186,8.56958,8.46646,8.187515,7.6558094,8.576519,8.677308,8.290498,8.063843,8.756761,7.92128,6.189782,7.7267613,8.785703,6.0888443,7.647235,8.853064,6.678594,7.7399983,7.3771677,8.044149,8.367529,7.896908,7.308853,7.4289584,8.778974,9.273053,8.161278,7.5157313,8.046969,8.231976,7.453805,8.677711,7.85749,8.030429,7.109071,8.605213,9.430974,8.933602,7.792132,8.469417,7.9913683,8.981616,8.93823,7.7454967,7.8358884,6.646205,7.621959,7.9115157,8.583256,8.470485,7.809803,7.7121882,8.131335,8.246801,8.664094,8.268642,8.359088,8.589127,8.391612,7.679443,8.902044,8.829583,7.336833,6.8783417,7.5809007,7.8662434,6.3368816,7.569119,7.1114497,8.757143,8.353201,8.777444,9.276709,7.594265,8.62316,7.841794,7.2047405,7.394614,6.5503674,9.147088,8.86604,8.289233,6.0508814,7.965723,6.4955454,9.263707,7.2995596,8.3518915,7.6135817,8.605822,9.3741865,7.661922,8.968889,7.8400664,7.5128922,7.7491016,9.014273,7.523938,7.1095724,8.11333,9.394553,9.110396,8.149448,8.526817,8.64383,7.2870235,7.655623,8.284151,7.9066854,7.2791953,7.6901135,8.168069,7.912368,Group2
Cell60,6.953715,7.0301137,8.122922,6.8737745,7.84467,7.7227173,8.376104,7.4359665,8.385441,10.075603,8.224586,7.666994,6.493572,7.1283507,7.914323,7.727336,7.277735,8.30503,7.9744267,5.809547,8.259331,8.640972,8.208056,9.398839,7.994741,6.9566197,7.765921,7.8353367,8.10577,10.0544405,8.276775,8.228554,9.436106,7.949542,8.472728,8.635658,7.458852,8.527448,7.7570972,10.030936,8.058302,8.744196,6.153475,7.431073,5.722661,8.600118,7.625827,8.27793,7.635274,7.1483927,8.764903,7.9229474,3.9043212,9.121701,8.843214,7.1578074,8.440281,8.926575,8.100845,8.078212,8.7048855,8.409953,7.6867223,7.5846334,7.4213557,6.9244127,8.895154,7.3317995,8.419594,8.451691,5.9640765,7.2341213,8.039043,8.398432,7.9302325,8.278742,9.377171,7.5499587,7.902961,8.142506,8.408713,6.16824,8.822804,8.52817,8.176797,7.7170806,8.730602,8.574039,8.378792,7.914636,8.527165,8.68758,8.237509,8.088486,8.696043,7.7843537,6.4384313,7.7602158,8.795473,6.134074,7.727589,8.816628,6.7689657,7.5110545,7.4284954,8.3711405,8.399005,7.938347,7.4602532,7.4488635,8.7831545,9.447799,8.016557,7.487808,8.022299,8.338442,7.3815827,8.841833,7.7273035,8.286974,7.0984116,8.721796,9.383078,9.117179,7.8642397,8.384931,8.180969,8.989372,9.047348,7.878216,7.903897,6.6993723,7.6851206,7.677728,8.509797,8.259451,7.9576287,7.8749537,8.181964,8.343237,8.741805,8.172323,8.341284,8.471869,8.47725,7.608925,9.022875,8.712221,7.246601,6.9880104,7.450019,7.870901,6.515626,7.5495586,7.3298965,8.640531,8.313931,8.695257,9.377377,7.4515367,8.721251,8.039843,7.568445,7.6282296,6.715154,9.109464,9.066033,8.022304,6.0713553,7.873721,6.6836414,9.5547905,7.5705137,8.358456,7.5233197,8.8289795,9.500969,7.707169,8.940425,7.7936416,7.56674,7.8016486,9.153006,7.6553164,7.14331,8.041976,9.145341,9.047339,8.028577,8.446687,8.662198,7.326409,7.791265,8.21941,8.272845,7.4130087,7.5870805,8.130233,7.781466,Group4
Cell61,6.8055634,6.9256682,8.137901,6.7317295,7.687319,7.7773743,8.313131,7.600528,8.651719,10.001075,8.153161,7.3588243,6.386594,7.1448455,8.053875,7.4469743,7.31849,8.108245,8.0117035,5.8115406,8.057012,8.8217535,8.421458,9.133363,7.991725,6.9190392,7.526636,8.097775,7.9616904,9.828838,8.137373,7.921188,9.653245,7.8001075,8.295797,8.413741,7.2945685,8.47527,7.7151246,9.853316,8.118316,8.815615,5.9734898,7.355301,5.518172,8.688818,7.6090674,8.298226,7.788687,6.710292,8.6217375,7.9056015,3.9783554,8.869294,8.821162,6.8506203,8.5708885,8.990378,7.7757907,7.8796678,8.881731,8.351218,7.3932743,7.3757095,7.353114,6.9427476,8.952072,7.135396,8.382322,8.408523,5.987411,7.166169,7.988266,8.364538,8.090112,8.141146,9.01897,7.6962686,7.949866,8.105437,8.374182,6.3486686,8.627487,8.552077,7.834501,7.694038,8.519487,8.424205,8.13454,7.595264,8.555823,8.647918,8.27132,8.034609,8.737019,7.9151454,6.1358376,7.6974854,8.756,6.0637054,7.6116805,8.829584,6.645059,7.747373,7.3466263,7.9726996,8.336267,7.8659143,7.2645574,7.402629,8.750076,9.218556,8.155387,7.4957848,8.024692,8.190704,7.4402723,8.626802,7.8506384,7.9688797,7.0881453,8.561209,9.407057,8.879069,7.757219,8.454013,7.939319,8.951503,8.8940935,7.7022715,7.801394,6.6179876,7.588898,7.9189625,8.5659075,8.472775,7.7642384,7.664879,8.098229,8.206881,8.625319,8.255603,8.334747,8.577884,8.352691,7.664875,8.856398,8.817506,7.326232,6.8414025,7.5751233,7.840502,6.2921944,7.547814,7.0584745,8.745216,8.331883,8.760631,9.232559,7.5900965,8.581679,7.7890916,7.1311207,7.3385177,6.506878,9.122738,8.80945,8.299981,6.029339,7.953149,6.44899,9.192973,7.2385764,8.324169,7.6020074,8.54691,9.32604,7.6312256,8.943886,7.8215613,7.481519,7.7170763,8.965727,7.4816833,7.082436,8.097347,9.39892,9.089731,8.140263,8.510602,8.613426,7.2584705,7.6123066,8.26664,7.830243,7.237464,7.680055,8.147205,7.905422,Group2
Cell62,6.832603,6.939198,8.098238,6.7585497,7.700503,7.7340913,8.290395,7.5320873,8.537629,9.950249,8.135554,7.4170465,6.4107027,7.1230736,7.983553,7.4963846,7.2872496,8.123874,7.9685993,5.8180647,8.075015,8.726636,8.325276,9.147877,7.9594054,6.9154043,7.5639606,7.9948764,7.9663925,9.82024,8.137631,7.968849,9.53342,7.8091683,8.302841,8.430243,7.3167753,8.446757,7.6979685,9.831862,8.06737,8.748883,6.0240784,7.3535075,5.583478,8.619953,7.587346,8.254237,7.7196646,6.8140445,8.614051,7.878572,4.0000052,8.885291,8.778493,6.917945,8.4933605,8.922398,7.8307014,7.8999596,8.786527,8.326684,7.447057,7.4079638,7.3494143,6.9242206,8.886578,7.168837,8.351667,8.378909,5.98518,7.165836,7.968358,8.333337,8.013868,8.140868,9.059562,7.630784,7.905411,8.079827,8.342968,6.299174,8.633178,8.5024805,7.8927884,7.672376,8.531249,8.421879,8.161956,7.6520295,8.50493,8.612991,8.224332,8.014648,8.679605,7.8496428,6.2151346,7.6860204,8.719034,6.0842943,7.6155434,8.77771,6.668786,7.6576786,7.346569,8.042957,8.313044,7.853857,7.295438,7.392328,8.711567,9.222135,8.083384,7.4697537,7.9903665,8.192136,7.402153,8.637601,7.7882514,8.018436,7.0743356,8.55914,9.341701,8.891191,7.7561045,8.394543,7.969657,8.910523,8.884001,7.7199874,7.7982984,6.63122,7.5880914,7.8248377,8.5077305,8.3756695,7.7853236,7.6921067,8.084816,8.205071,8.610669,8.1961155,8.297023,8.506585,8.345147,7.6233287,8.850417,8.741984,7.284798,6.867383,7.517351,7.8180456,6.348147,7.5233383,7.112726,8.671181,8.28788,8.696474,9.214054,7.52857,8.573801,7.8245487,7.226925,7.3923416,6.5549603,9.065384,8.827628,8.18942,6.0432305,7.9002256,6.5049567,9.231297,7.305157,8.293813,7.5557404,8.576511,9.313599,7.6243963,8.892362,7.784377,7.4798446,7.7108974,8.963112,7.5028625,7.081815,8.047989,9.274357,9.025457,8.075556,8.451426,8.58149,7.2564344,7.6324577,8.216269,7.914541,7.2636337,7.628658,8.106855,7.841866,Group2
