,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell51,0.99999964,0.9999999,1.0,0.9919992,1.0,0.99999946,0.8216089,0.99973685,1.0,0.99999994,0.99997777,0.99999994,0.9999526,1.0,1.0,0.99999726,0.9999999,1.0,0.99999845,0.99999976,1.0,0.991078,0.9999998,0.9998328,0.9999995,0.9996911,0.9999447,0.9999999,0.9967168,0.99999774,0.99999976,0.99828357,0.9999998,0.99999964,0.9999898,0.97066736,0.77739304,0.99989563,0.99999255,0.9999977,0.99999976,1.0,1.0,0.9999967,0.99999964,0.9999998,0.9999999,0.99956197,0.99999976,0.9978519,0.9999993,0.9999961,0.9999962,0.9999999,0.99999934,0.9999912,0.9999999,0.999999,0.9998932,0.9999995,1.0,0.9999979,1.0,0.99999917,0.9999998,0.99999946,0.999995,0.9999996,0.99949735,0.9999998,1.0,1.0,0.999999,1.0,0.7706001,0.7951641,0.99999994,0.9999999,0.9999978,0.9999107,0.9999777,0.99999976,0.9999948,0.9999973,0.9999973,1.0,0.9999323,0.9999984,0.99999875,0.99998486,0.99999934,0.9999868,0.9999999,0.9999998,1.0,0.99999976,0.9999992,0.99999994,0.7602697,0.99975866,1.0,0.9999974,0.99999946,0.99999976,0.99930394,0.99999654,0.9999935,0.99999833,0.9999995,0.99999857,0.99719703,0.99999505,0.9999998,0.71282285,0.6344692,0.99470353,0.9999816,0.9999768,0.9999998,0.99999535,0.99999994,0.9999998,0.9999998,0.99999785,0.99999976,0.99937886,1.0,0.9999666,0.9999992,0.99947655,0.9999934,0.99947095,0.99999964,0.99999696,0.9999379,0.9976864,0.5976251,0.99999934,0.99999267,0.999996,0.99994516,1.0,0.9999596,0.99999917,1.0,0.9999994,0.99999875,1.0,0.9999999,0.9999999,1.0,0.931446,0.99990886,1.0,1.0,0.9999989,0.99999505,0.9917346,0.99999964,1.0,0.9999995,0.9999987,0.9999905,1.0,0.91781753,0.9999949,0.9999997,0.99999636,0.99999976,0.99914366,0.8308364,0.9986066,1.0,0.9999997,0.7904457,0.99998754,0.99997926,1.0,1.0,0.999995,0.99856967,0.99926233,0.99983877,0.9999953,0.9999999,0.99999994,0.99957216,0.9996957,0.99999917,0.99998385,0.99577653,0.9911745,0.9999856,0.9999995,0.9999937,0.9999971,0.9999942,0.99997723,0.9929819,Group1
Cell52,0.99999523,0.9999998,0.9999987,0.98899853,0.99999976,0.9999974,0.7082789,0.9993353,1.0,0.99999994,0.99988455,0.9999988,0.999844,0.9999998,0.99999994,0.99998385,0.9999995,1.0,0.9999899,0.9999986,1.0,0.98898554,0.9999929,0.9995085,0.9999851,0.9990604,0.99978685,0.9999979,0.9927067,0.99996805,0.99999887,0.9964352,0.9999994,0.9999985,0.9999693,0.9307373,0.7017829,0.99977577,0.9999759,0.99998915,0.9999994,0.9999994,0.99999994,0.99999356,0.9999989,0.99999636,0.99999887,0.9990501,0.99999976,0.99486965,0.99997896,0.99999154,0.99998087,0.9999995,0.9999963,0.9999736,0.9999997,0.9999956,0.999753,0.9999999,0.9999999,0.99999154,1.0,0.999999,0.99999774,0.999999,0.99998254,0.9999977,0.99821776,0.99999917,0.9999999,1.0,0.9999973,1.0,0.7900134,0.727364,0.9999998,0.99999917,0.99999106,0.99979246,0.999944,0.99999803,0.99998987,0.9999893,0.99999595,1.0,0.99974614,0.9999978,0.99999475,0.99991614,0.999998,0.99993503,0.9999998,0.99999976,0.9999998,0.99999547,0.9999987,0.99999905,0.6349319,0.99880695,0.99999845,0.9999908,0.99999803,0.9999976,0.99776304,0.99999624,0.9999867,0.99999595,0.99999756,0.9999923,0.9910968,0.9999916,0.9999993,0.6891279,0.4852162,0.98370343,0.9999603,0.9999512,0.9999993,0.9999659,0.9999995,0.9999979,0.9999979,0.9999976,0.99999845,0.999064,0.9999999,0.9999235,0.9999994,0.998958,0.99995124,0.99797314,0.99999475,0.9999944,0.99974346,0.9976398,0.48824129,0.99999636,0.99995583,0.9999829,0.9998816,1.0,0.9998652,0.9999967,1.0,0.9999949,0.999994,1.0,0.9999989,0.9999966,0.9999993,0.8780269,0.9998312,1.0,0.99999964,0.99999577,0.99999535,0.98238677,0.9999946,0.99999994,0.9999953,0.9999719,0.99998224,0.99999994,0.8899862,0.99996376,0.99999976,0.99998915,0.99998987,0.99860156,0.6646289,0.99640554,0.99999994,0.99999845,0.7923179,0.9999489,0.99986535,0.9999997,1.0,0.9999852,0.99786913,0.9973694,0.9993732,0.9999868,0.9999998,0.99999994,0.9988751,0.9982603,0.99998087,0.99998206,0.9908879,0.984391,0.9999429,0.9999965,0.9999881,0.99998665,0.999982,0.9999885,0.99282455,Group3
Cell53,0.9999692,0.9999947,0.9999918,0.97392315,0.9999969,0.9999721,0.73178875,0.99752873,0.9999999,0.9999974,0.999508,0.99999076,0.9992595,0.99999607,0.9999979,0.9998946,0.999992,0.9999996,0.99992955,0.999984,0.9999994,0.97277874,0.9999721,0.99814934,0.9999491,0.99701583,0.9991182,0.9999847,0.98411644,0.99987537,0.9999843,0.9904859,0.99998945,0.99997973,0.9997766,0.9173683,0.70731616,0.99884427,0.99981934,0.9999152,0.99998796,0.9999934,0.9999987,0.9999193,0.999983,0.9999807,0.99998856,0.9965592,0.9999916,0.9881524,0.99993116,0.99990463,0.9998725,0.9999916,0.9999647,0.99980015,0.9999925,0.9999559,0.9987921,0.99999064,0.99999726,0.9999251,0.9999995,0.99997604,0.99998266,0.9999797,0.9998626,0.9999749,0.9954395,0.9999882,0.99999845,0.9999999,0.9999628,0.99999875,0.7382324,0.7250945,0.9999953,0.99999005,0.9999219,0.9989436,0.9996209,0.9999806,0.999886,0.99991024,0.99993706,1.0,0.99898195,0.99995863,0.99994904,0.999624,0.9999726,0.9996758,0.999996,0.99999267,0.9999967,0.9999758,0.9999747,0.99999076,0.67581564,0.9970501,0.999993,0.9999159,0.99997413,0.9999807,0.9943691,0.99993193,0.9998623,0.9999476,0.99997413,0.999938,0.98396355,0.99989516,0.99998796,0.67371213,0.5678851,0.97444844,0.9996899,0.99963397,0.9999888,0.9998303,0.99999285,0.99998343,0.999984,0.9999526,0.9999824,0.9960694,0.999999,0.9995021,0.9999806,0.9961821,0.9997773,0.9951251,0.99996823,0.9999256,0.9990128,0.99077165,0.5537041,0.9999651,0.9997765,0.99987584,0.9992897,0.99999994,0.99934053,0.9999629,0.99999976,0.99996185,0.9999457,0.9999975,0.9999889,0.99998385,0.999993,0.86143446,0.9990118,0.99999994,0.99999636,0.99995494,0.99991566,0.9687639,0.9999686,0.9999977,0.9999659,0.99990374,0.99982214,0.99999887,0.857119,0.99981934,0.9999905,0.99989825,0.99996513,0.99484044,0.7222735,0.9912112,0.99999917,0.99998206,0.7479922,0.999709,0.99949443,0.9999962,0.9999993,0.9998706,0.9926439,0.9938913,0.99800813,0.99987894,0.9999938,0.99999654,0.99637645,0.99629414,0.9999308,0.99977905,0.9810105,0.96930933,0.9996791,0.9999691,0.999869,0.9998996,0.9998533,0.9997845,0.97872853,Group3
Cell54,0.99999714,0.9999994,0.9999995,0.9860505,0.9999998,0.9999968,0.7814283,0.99925905,1.0,0.99999964,0.99990755,0.99999934,0.9998319,0.99999964,0.9999998,0.9999853,0.9999992,0.99999994,0.99999106,0.9999984,0.9999999,0.9849045,0.99999803,0.9994928,0.99999595,0.9991191,0.999802,0.9999988,0.9931536,0.99998575,0.99999833,0.9961942,0.99999887,0.9999976,0.9999578,0.95200086,0.74415356,0.9996832,0.9999677,0.99998796,0.99999857,0.9999995,0.99999994,0.99998575,0.999998,0.9999986,0.99999905,0.99886256,0.99999887,0.9952473,0.9999941,0.9999831,0.99998087,0.99999917,0.9999958,0.99996287,0.99999917,0.9999943,0.9996727,0.99999815,0.99999976,0.99998915,1.0,0.99999607,0.99999857,0.9999971,0.999977,0.9999972,0.99860686,0.9999988,0.9999999,1.0,0.99999464,0.9999999,0.7532566,0.7622575,0.9999995,0.99999917,0.99998856,0.9997207,0.99991775,0.9999981,0.99997854,0.9999865,0.99998856,1.0,0.9997639,0.99999285,0.99999315,0.9999337,0.9999964,0.9999426,0.99999964,0.99999905,0.99999976,0.9999981,0.9999962,0.9999993,0.7207545,0.99923444,0.99999964,0.9999871,0.9999968,0.9999983,0.9981685,0.9999863,0.99997354,0.99999183,0.9999971,0.99999195,0.9936923,0.9999798,0.9999987,0.69203657,0.6010627,0.9889602,0.99993235,0.9999173,0.99999887,0.99997574,0.99999934,0.9999986,0.9999987,0.9999911,0.9999982,0.99853754,1.0,0.999884,0.99999666,0.9986857,0.9999667,0.9985235,0.99999714,0.9999868,0.99977803,0.9955811,0.5740854,0.9999959,0.9999648,0.9999807,0.99982125,1.0,0.9998538,0.99999523,1.0,0.99999595,0.99999285,0.9999997,0.9999991,0.999999,0.9999995,0.9036241,0.999726,1.0,0.99999976,0.9999939,0.99998176,0.98457867,0.9999972,0.9999997,0.99999654,0.9999905,0.99996346,0.9999999,0.8923194,0.99997365,0.99999857,0.9999832,0.99999756,0.99802816,0.7837391,0.99672425,1.0,0.99999815,0.76899046,0.9999469,0.99991006,0.99999976,0.9999999,0.9999776,0.9969346,0.99803835,0.999486,0.999979,0.9999993,0.9999996,0.9988505,0.9990364,0.99999374,0.99994594,0.99147916,0.9841473,0.9999399,0.99999666,0.9999745,0.9999852,0.9999745,0.9999355,0.988164,Group4
Cell55,0.999999,0.9999997,0.9999999,0.98853475,0.99999994,0.9999986,0.80547786,0.9995279,1.0,0.99999976,0.99995375,0.9999998,0.9999048,0.9999998,0.99999994,0.9999933,0.9999997,1.0,0.9999961,0.99999934,1.0,0.9872548,0.99999946,0.9996922,0.9999988,0.9994572,0.999891,0.9999996,0.99508274,0.9999947,0.9999993,0.9972929,0.99999946,0.9999989,0.99997693,0.9630663,0.75996816,0.999798,0.99998283,0.99999434,0.9999993,0.9999998,1.0,0.99999183,0.99999905,0.9999996,0.99999964,0.9992374,0.99999934,0.9966908,0.99999815,0.99999046,0.99999094,0.99999964,0.99999815,0.9999798,0.9999996,0.9999974,0.99979436,0.99999857,0.99999994,0.99999475,1.0,0.9999976,0.9999995,0.9999984,0.99998814,0.99999875,0.99915415,0.9999995,1.0,1.0,0.99999726,0.9999999,0.74872804,0.7772295,0.99999976,0.9999997,0.99999446,0.99982584,0.999952,0.9999992,0.9999875,0.99999344,0.9999931,1.0,0.9998683,0.9999957,0.9999968,0.99996775,0.9999983,0.9999715,0.9999998,0.9999995,0.99999994,0.9999994,0.99999785,0.99999976,0.7452043,0.9995782,0.99999994,0.9999935,0.99999845,0.9999994,0.998851,0.99999106,0.9999846,0.9999956,0.99999875,0.99999636,0.99582535,0.9999879,0.9999994,0.6947558,0.6260107,0.9924692,0.9999595,0.9999499,0.9999995,0.99998933,0.99999976,0.9999995,0.9999996,0.99999434,0.9999992,0.9989273,1.0,0.99992996,0.9999978,0.9990969,0.9999852,0.9991165,0.999999,0.9999924,0.99987906,0.996306,0.58965725,0.9999982,0.9999836,0.9999906,0.9998888,1.0,0.9999179,0.99999774,1.0,0.9999984,0.9999967,0.9999998,0.99999964,0.9999997,0.9999998,0.9185771,0.9998206,1.0,0.99999994,0.99999714,0.9999876,0.9884345,0.99999905,0.9999998,0.9999987,0.99999684,0.999978,1.0,0.90258557,0.9999883,0.9999991,0.9999911,0.99999934,0.9985613,0.8165945,0.9977916,1.0,0.9999992,0.76927227,0.99997264,0.9999572,0.99999994,1.0,0.999988,0.9976762,0.99879366,0.9997064,0.9999887,0.99999964,0.99999976,0.9992608,0.99948084,0.999998,0.9999629,0.99378437,0.9876007,0.9999687,0.9999986,0.9999849,0.9999929,0.99998647,0.9999471,0.9896946,Group3
Cell56,0.9999971,0.9999975,0.99999964,0.98008484,0.9999997,0.9999943,0.81855416,0.9989488,1.0,0.99999624,0.9998924,0.9999994,0.99975663,0.99999875,0.9999996,0.9999799,0.9999982,0.9999997,0.9999879,0.9999971,0.99999946,0.9771483,0.9999989,0.9993153,0.9999978,0.99891746,0.9997467,0.9999988,0.99211556,0.99998903,0.99999636,0.99504995,0.999997,0.9999947,0.9999224,0.9596029,0.76261276,0.9994423,0.99994135,0.99998057,0.99999535,0.9999994,0.9999999,0.99996036,0.99999464,0.999999,0.9999986,0.99831474,0.9999939,0.9945191,0.9999968,0.9999567,0.999972,0.9999979,0.99999297,0.9999303,0.99999696,0.99998933,0.99945307,0.9999784,0.9999994,0.9999803,0.9999999,0.99998176,0.9999984,0.9999893,0.99995846,0.9999949,0.9985406,0.99999744,0.9999996,1.0,0.99998593,0.99999946,0.706447,0.775394,0.99999803,0.9999986,0.9999794,0.99952495,0.9998442,0.99999714,0.9999431,0.9999763,0.99996084,1.0,0.9996994,0.9999724,0.99998724,0.9999229,0.9999913,0.99992657,0.9999987,0.9999956,0.9999995,0.9999985,0.999986,0.9999991,0.7680418,0.9993017,0.9999998,0.99997497,0.9999925,0.9999979,0.9980264,0.9999432,0.9999338,0.9999785,0.9999949,0.9999875,0.99418277,0.9999408,0.9999965,0.6811406,0.6759489,0.9903616,0.9998546,0.9998244,0.9999973,0.99997324,0.9999987,0.9999984,0.9999986,0.9999617,0.9999968,0.9973428,0.9999999,0.99977684,0.99998015,0.99797964,0.9999648,0.99854046,0.99999726,0.9999615,0.99973273,0.9910629,0.6292205,0.9999931,0.9999578,0.9999689,0.999662,1.0,0.9997863,0.99999017,1.0,0.99999475,0.9999877,0.9999971,0.99999875,0.99999934,0.99999946,0.91233045,0.9994587,0.9999999,0.99999976,0.99998784,0.9999202,0.9836518,0.9999975,0.9999969,0.9999958,0.9999941,0.99990696,0.99999994,0.88403094,0.99997044,0.99999064,0.999965,0.99999875,0.9967304,0.844561,0.9962262,0.9999999,0.9999966,0.73496354,0.9999225,0.9999093,0.9999997,0.99999964,0.99995464,0.99490887,0.99804235,0.99942255,0.99995583,0.9999968,0.99999696,0.9984997,0.9992241,0.9999961,0.99981576,0.9902881,0.98110276,0.9999119,0.9999951,0.99993217,0.9999763,0.99995124,0.9996408,0.9790838,Group1
Cell57,0.9999993,0.9999993,0.99999994,0.98634344,0.9999999,0.9999984,0.84630984,0.9994914,1.0,0.9999987,0.9999612,0.9999999,0.9999003,0.9999997,0.9999999,0.99999386,0.9999996,0.99999994,0.99999654,0.9999992,0.9999999,0.9839173,0.9999998,0.99968714,0.9999995,0.99948585,0.99989766,0.99999976,0.99532294,0.99999714,0.99999905,0.99716866,0.9999992,0.9999985,0.9999711,0.97209144,0.7869971,0.9997408,0.9999789,0.999994,0.9999986,0.9999999,1.0,0.99998546,0.99999845,0.9999998,0.9999997,0.999133,0.99999803,0.9968851,0.9999993,0.99998415,0.99999106,0.99999946,0.99999803,0.99997425,0.9999991,0.99999684,0.9997484,0.99999076,0.9999999,0.99999374,1.0,0.9999934,0.99999964,0.9999965,0.99998564,0.9999986,0.99929976,0.99999934,0.9999999,1.0,0.99999547,0.9999999,0.71771264,0.7995169,0.99999946,0.9999997,0.99999344,0.99978447,0.9999368,0.9999993,0.99997836,0.9999923,0.99998516,1.0,0.9998762,0.9999898,0.9999961,0.99997324,0.9999974,0.9999743,0.99999964,0.9999986,0.9999999,0.9999997,0.99999523,0.9999998,0.79633516,0.9996988,1.0,0.9999918,0.9999978,0.9999995,0.99901503,0.9999769,0.9999746,0.9999927,0.9999986,0.9999963,0.9967829,0.99997705,0.99999905,0.69612306,0.7026422,0.99438775,0.99994034,0.9999265,0.9999993,0.99999183,0.9999997,0.99999964,0.9999997,0.999985,0.99999917,0.99851274,1.0,0.9999054,0.99999243,0.9989324,0.999989,0.9993059,0.99999934,0.9999858,0.99989235,0.994134,0.64913905,0.9999981,0.9999863,0.99998975,0.9998501,1.0,0.99991363,0.9999971,1.0,0.9999986,0.99999636,0.99999905,0.9999997,0.9999999,0.9999999,0.9320394,0.99974483,1.0,0.9999999,0.9999963,0.99996597,0.9895463,0.9999994,0.999999,0.999999,0.9999986,0.9999628,1.0,0.9040091,0.9999909,0.99999666,0.9999879,0.99999976,0.9981512,0.87432414,0.9979477,1.0,0.9999991,0.75020194,0.9999721,0.9999686,0.9999999,0.99999994,0.9999839,0.99696684,0.99903536,0.99974847,0.99998426,0.99999905,0.99999905,0.9992531,0.9996677,0.9999991,0.9999166,0.9941031,0.9874761,0.9999678,0.99999875,0.99997365,0.99999243,0.99998266,0.99981076,0.9850916,Group4
Cell58,0.9999989,0.9999988,0.9999999,0.9841585,0.9999999,0.99999756,0.83963627,0.99934787,1.0,0.99999785,0.9999467,0.9999998,0.99986565,0.99999946,0.9999998,0.99999106,0.9999993,0.9999999,0.9999949,0.9999988,0.99999976,0.9813986,0.9999997,0.9995938,0.99999934,0.9993447,0.9998629,0.9999996,0.9944379,0.9999958,0.99999845,0.99656445,0.99999875,0.9999977,0.99995923,0.969022,0.77956843,0.999658,0.99996996,0.9999911,0.99999785,0.9999998,0.99999994,0.9999787,0.99999756,0.9999997,0.9999995,0.9989041,0.99999684,0.9962492,0.9999989,0.99997693,0.999987,0.9999991,0.999997,0.9999635,0.99999857,0.99999523,0.9996684,0.9999855,0.99999976,0.99999076,1.0,0.99998987,0.99999946,0.9999945,0.9999793,0.99999785,0.9991213,0.999999,0.9999998,1.0,0.9999931,0.99999976,0.708321,0.79186946,0.9999991,0.9999995,0.9999903,0.9997144,0.9999128,0.99999887,0.9999687,0.99998873,0.9999781,1.0,0.99983513,0.9999847,0.99999416,0.9999628,0.99999595,0.9999641,0.99999946,0.9999978,0.9999998,0.9999995,0.9999927,0.9999997,0.7898442,0.9996145,0.99999994,0.9999879,0.9999966,0.9999992,0.99877524,0.9999661,0.9999636,0.9999891,0.99999785,0.9999945,0.9961639,0.99996674,0.99999845,0.6885798,0.69812405,0.9934352,0.99991715,0.99989855,0.99999887,0.99998826,0.99999946,0.9999994,0.9999995,0.9999777,0.9999987,0.9981355,1.0,0.99987096,0.9999884,0.9986571,0.9999843,0.9991308,0.99999905,0.99997914,0.99985635,0.9929172,0.6450343,0.9999971,0.9999805,0.9999852,0.9997984,1.0,0.99988306,0.9999955,1.0,0.999998,0.9999945,0.9999984,0.9999995,0.9999998,0.9999998,0.9266103,0.9996616,1.0,0.99999994,0.9999944,0.9999505,0.9879137,0.9999991,0.9999983,0.9999984,0.9999979,0.99994725,1.0,0.89694256,0.99998695,0.99999475,0.99998236,0.99999964,0.99770564,0.86865735,0.9974973,1.0,0.9999986,0.740966,0.99996096,0.99995685,0.9999999,0.9999999,0.99997675,0.9962917,0.9988034,0.99967366,0.99997723,0.99999845,0.99999845,0.9990564,0.999578,0.9999987,0.99988323,0.9930398,0.98553556,0.9999551,0.99999803,0.9999622,0.999989,0.99997514,0.99973625,0.98260987,Group1
Cell59,0.99999994,1.0,1.0,0.9967407,1.0,0.9999999,0.8066013,0.99993,1.0,1.0,0.99999475,1.0,0.99999005,1.0,1.0,0.9999996,1.0,1.0,0.99999976,1.0,1.0,0.9965244,1.0,0.99995595,0.9999999,0.9999035,0.99998665,1.0,0.99852264,0.9999994,1.0,0.99936944,1.0,1.0,0.9999986,0.9759096,0.7767896,0.99998003,0.999999,0.9999997,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99988097,1.0,0.9990857,0.99999976,0.99999964,0.9999994,1.0,0.99999994,0.99999887,1.0,0.9999999,0.9999784,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.99999934,0.99999994,0.99980456,1.0,1.0,1.0,0.99999994,1.0,0.8226794,0.80079836,1.0,1.0,0.99999976,0.99998266,0.9999967,1.0,0.9999995,0.9999997,0.9999998,1.0,0.99998313,0.99999994,0.9999999,0.9999966,1.0,0.9999974,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.7293625,0.99990207,1.0,0.9999997,1.0,1.0,0.99972564,0.9999998,0.9999994,0.9999999,0.99999994,0.9999998,0.998461,0.9999996,1.0,0.7329648,0.5590475,0.99666655,0.9999977,0.99999696,1.0,0.99999905,1.0,1.0,1.0,0.9999999,1.0,0.9998557,1.0,0.99999493,1.0,0.9998597,0.9999985,0.9997808,0.99999994,0.99999976,0.99998385,0.9994294,0.5386669,0.99999994,0.9999985,0.99999946,0.999991,1.0,0.9999918,0.99999994,1.0,0.99999994,0.9999999,1.0,1.0,1.0,1.0,0.941211,0.99998474,1.0,1.0,0.9999999,0.99999976,0.99545217,0.99999994,1.0,0.99999994,0.9999996,0.99999905,1.0,0.9391594,0.9999989,1.0,0.99999964,0.99999994,0.99977326,0.7910306,0.9994382,1.0,1.0,0.83354974,0.9999978,0.9999944,1.0,1.0,0.9999994,0.9995966,0.9996841,0.99994934,0.99999946,1.0,1.0,0.9998687,0.9998562,0.99999976,0.99999875,0.9980171,0.99564207,0.99999744,0.9999999,0.99999946,0.9999996,0.9999993,0.99999887,0.9977272,Group2
Cell60,0.9999999,1.0,1.0,0.99485856,1.0,0.9999999,0.83137846,0.99987936,1.0,1.0,0.99999183,1.0,0.9999817,1.0,1.0,0.99999917,1.0,1.0,0.9999996,0.9999999,1.0,0.99423414,0.9999999,0.9999264,0.9999999,0.99985427,0.99997807,1.0,0.9980322,0.9999993,0.9999999,0.9990459,0.99999994,0.99999994,0.99999666,0.9773742,0.7864241,0.99995714,0.9999976,0.99999934,0.9999999,1.0,1.0,0.9999991,0.99999994,0.99999994,1.0,0.9997897,1.0,0.9987658,0.9999998,0.99999887,0.99999887,1.0,0.9999998,0.99999714,1.0,0.99999976,0.99995583,0.9999999,1.0,0.9999994,1.0,0.9999998,1.0,0.9999999,0.99999845,0.9999999,0.9997476,1.0,1.0,1.0,0.99999976,1.0,0.78435725,0.8056499,1.0,1.0,0.99999934,0.99996376,0.9999922,0.99999994,0.99999845,0.9999992,0.9999993,1.0,0.9999726,0.9999996,0.99999964,0.99999464,0.9999998,0.99999547,1.0,1.0,1.0,0.9999999,0.9999998,1.0,0.7656972,0.99988586,1.0,0.9999993,0.9999999,0.9999999,0.99964005,0.99999905,0.99999803,0.9999996,0.9999999,0.9999996,0.99831265,0.99999857,0.99999994,0.7195217,0.62607026,0.9965854,0.99999374,0.99999195,0.99999994,0.9999985,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99969697,1.0,0.99998784,0.9999998,0.99974513,0.9999978,0.9997316,0.9999999,0.99999917,0.99997497,0.9987273,0.5872937,0.9999998,0.9999976,0.9999988,0.999979,1.0,0.9999846,0.99999976,1.0,0.9999998,0.99999964,1.0,1.0,1.0,1.0,0.942408,0.99996346,1.0,1.0,0.9999997,0.9999986,0.99452436,0.99999994,1.0,0.9999999,0.9999996,0.999997,1.0,0.93064624,0.9999984,1.0,0.9999989,0.99999994,0.99956524,0.838957,0.99923295,1.0,0.99999994,0.8043271,0.99999577,0.9999924,1.0,1.0,0.9999985,0.9992362,0.99961364,0.99992806,0.99999857,1.0,1.0,0.9997927,0.99985105,0.99999976,0.9999948,0.99740183,0.99417704,0.99999505,0.9999999,0.9999981,0.99999917,0.9999982,0.9999927,0.9956351,Group4
Cell61,0.9999954,0.99999964,0.9999989,0.9872365,0.99999976,0.99999666,0.7363145,0.9992388,1.0,0.9999999,0.9998811,0.9999989,0.99982035,0.99999976,0.9999999,0.99998206,0.9999993,1.0,0.99998885,0.9999983,1.0,0.9868294,0.999995,0.99945164,0.9999896,0.99899846,0.9997692,0.999998,0.9924288,0.99997336,0.9999984,0.99607277,0.9999991,0.99999785,0.9999603,0.9380059,0.7166903,0.9997145,0.99996907,0.9999869,0.999999,0.99999934,0.99999994,0.99998975,0.9999984,0.9999971,0.99999875,0.99888676,0.99999946,0.99467653,0.9999852,0.9999871,0.999978,0.9999993,0.99999547,0.9999655,0.99999946,0.9999943,0.99969363,0.9999995,0.9999998,0.99998915,1.0,0.999998,0.99999774,0.9999982,0.99997765,0.9999971,0.99824435,0.99999887,0.99999994,1.0,0.9999959,1.0,0.77345175,0.73905766,0.9999997,0.999999,0.9999886,0.9997404,0.99992627,0.9999977,0.9999843,0.9999864,0.9999929,1.0,0.99972564,0.9999959,0.9999932,0.9999137,0.999997,0.99992996,0.99999976,0.9999995,0.99999976,0.99999624,0.9999977,0.999999,0.66832894,0.99890566,0.999999,0.99998784,0.9999972,0.9999975,0.9977631,0.9999927,0.99998,0.99999374,0.9999969,0.9999909,0.9917346,0.9999863,0.9999989,0.6882968,0.53115946,0.98525083,0.9999444,0.999932,0.999999,0.99996597,0.99999934,0.9999979,0.999998,0.99999535,0.9999981,0.99878347,0.99999994,0.9998985,0.99999857,0.99875546,0.99995226,0.9980605,0.9999952,0.9999909,0.9997304,0.99674845,0.52219313,0.9999955,0.999954,0.9999794,0.9998441,1.0,0.9998441,0.9999955,1.0,0.9999945,0.9999925,0.9999999,0.9999988,0.9999975,0.9999993,0.886156,0.9997723,1.0,0.99999964,0.9999943,0.99999076,0.9824141,0.9999951,0.9999999,0.9999951,0.99997896,0.99997294,0.99999994,0.88835406,0.9999635,0.9999994,0.9999851,0.9999932,0.9982625,0.71311456,0.9962764,0.9999999,0.99999803,0.78071845,0.9999412,0.99987096,0.99999964,1.0,0.99998,0.99734646,0.99746853,0.99936235,0.99998176,0.9999996,0.9999998,0.9987631,0.99850017,0.99998575,0.99996835,0.99058294,0.9834652,0.99993396,0.99999595,0.9999815,0.99998397,0.9999763,0.999974,0.99072576,Group2
