,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell23,1.0,1.0,1.0,0.9982907,1.0,1.0,0.5852652,0.9999948,1.0,1.0,0.99999976,1.0,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99665314,1.0,0.9999906,1.0,0.9999811,0.99999917,1.0,0.9996263,1.0,1.0,0.9998821,1.0,1.0,0.9999999,0.9871015,0.691537,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999983,1.0,0.999498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999563,1.0,1.0,1.0,1.0,1.0,0.7024967,0.8123748,1.0,1.0,1.0,0.99999726,0.9999999,1.0,0.99999994,1.0,1.0,1.0,0.99999887,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55262995,0.9999906,1.0,1.0,1.0,1.0,0.99995345,1.0,1.0,1.0,1.0,1.0,0.9996564,1.0,1.0,0.6388171,0.53719753,0.99900275,0.9999998,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999581,1.0,0.9999995,1.0,0.99994993,0.9999999,0.99996936,1.0,1.0,0.99999964,0.99976385,0.5012167,1.0,1.0,1.0,0.9999997,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94699687,0.99999857,1.0,1.0,1.0,1.0,0.99803233,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9503658,1.0,1.0,1.0,1.0,0.9999564,0.84086555,0.9998713,1.0,1.0,0.7509002,0.99999994,0.99999833,1.0,1.0,0.9999999,0.99976844,0.9999501,0.9999957,1.0,1.0,1.0,0.9999937,0.99998146,1.0,0.99999994,0.99916303,0.9986889,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99857146,Group4
Cell24,1.0,1.0,1.0,0.9998687,1.0,1.0,0.64766455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99966186,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.9999845,1.0,1.0,0.99999696,1.0,1.0,1.0,0.997725,0.75494266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,0.9999765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,1.0,1.0,0.7681766,0.88590574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715203,0.99999994,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,0.99998623,1.0,1.0,0.6882975,0.5684367,0.9999384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,1.0,0.9999991,1.0,0.9999995,1.0,1.0,1.0,0.9999919,0.49953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9827128,1.0,1.0,1.0,1.0,1.0,0.99983996,1.0,1.0,1.0,1.0,1.0,1.0,0.9842892,1.0,1.0,1.0,1.0,0.9999992,0.91127586,0.99999654,1.0,1.0,0.82361376,1.0,1.0,1.0,1.0,1.0,0.9999921,0.9999991,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,0.9999519,0.9999096,1.0,1.0,1.0,1.0,1.0,1.0,0.99989796,Group3
Cell25,0.99999696,0.9999998,0.99999994,0.98468137,1.0,0.99999917,0.5777816,0.99962723,1.0,0.99999994,0.9999506,0.9999999,0.9998245,0.99999964,0.99999994,0.9999957,0.99999976,1.0,0.9999962,0.99999905,1.0,0.9765647,0.9999989,0.999454,0.9999984,0.9991452,0.99988663,0.999999,0.99419045,0.99999505,0.9999984,0.9972269,0.99999976,0.9999993,0.99997014,0.94560105,0.6419221,0.99982554,0.9999869,0.9999962,0.99999934,0.9999997,1.0,0.99998915,0.9999995,0.99999946,0.9999998,0.9992017,0.9999997,0.9929835,0.9999953,0.99999595,0.99999094,0.9999999,0.9999981,0.9999922,0.9999995,0.9999945,0.99961036,0.9999994,1.0,0.9999949,1.0,0.99999666,0.99999976,0.99999845,0.999977,0.99999845,0.99853396,0.99999917,0.99999994,1.0,0.999998,1.0,0.64956194,0.73248446,0.9999996,0.9999995,0.99999434,0.9997514,0.9999674,0.99999905,0.9999844,0.9999938,0.9999937,1.0,0.99986213,0.9999974,0.9999974,0.99995697,0.9999964,0.99998385,0.99999964,0.9999996,0.99999994,0.99999857,0.9999981,0.99999964,0.54988,0.9994537,1.0,0.9999986,0.9999992,0.9999991,0.99847287,0.9999873,0.99999,0.9999939,0.9999979,0.99999696,0.9944948,0.99999183,0.99999917,0.60614973,0.5438128,0.98912615,0.9999564,0.9999212,0.99999857,0.999981,0.9999999,0.99999964,0.9999997,0.9999963,0.9999993,0.9985734,1.0,0.9999166,0.999999,0.99840045,0.99998206,0.9988338,0.9999985,0.9999862,0.99993277,0.99567014,0.5168301,0.9999976,0.9999829,0.9999978,0.9999423,1.0,0.9999416,0.99999857,1.0,0.99999654,0.9999967,0.9999999,0.99999976,0.9999998,0.9999999,0.8720684,0.99983835,1.0,1.0,0.9999972,0.9999923,0.9832505,0.99999785,0.9999999,0.99999946,0.99999577,0.99998516,0.99999994,0.87695616,0.99998647,0.99999946,0.999996,0.9999987,0.9985372,0.7568392,0.99706626,1.0,0.9999991,0.68444127,0.9999775,0.9998202,1.0,1.0,0.99998057,0.9957246,0.9984035,0.99967176,0.9999892,0.9999997,0.99999976,0.99957794,0.9991544,0.9999978,0.9999775,0.9902753,0.9870569,0.99996954,0.9999984,0.9999854,0.9999925,0.99998915,0.99998105,0.98633134,Group3
Cell26,1.0,1.0,1.0,0.9995045,1.0,1.0,0.60906714,0.9999995,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988893,1.0,0.99999905,1.0,0.9999978,1.0,1.0,0.99992007,1.0,1.0,0.99998,1.0,1.0,1.0,0.99436104,0.71889365,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,1.0,0.9998861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999939,1.0,1.0,1.0,1.0,1.0,0.7312978,0.8491899,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55583423,0.99999905,1.0,1.0,1.0,1.0,0.99999344,1.0,1.0,1.0,1.0,1.0,0.9999277,1.0,1.0,0.6580654,0.54560256,0.9997405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999942,1.0,1.0,1.0,0.99999285,1.0,0.999996,1.0,1.0,1.0,0.9999539,0.49418154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9685674,0.9999999,1.0,1.0,1.0,1.0,0.99941325,1.0,1.0,1.0,1.0,1.0,1.0,0.9709985,1.0,1.0,1.0,1.0,0.9999939,0.87729853,0.99997777,1.0,1.0,0.78483254,1.0,0.9999999,1.0,1.0,1.0,0.999955,0.99999285,0.99999964,1.0,1.0,1.0,0.9999994,0.9999978,1.0,1.0,0.9997897,0.9996396,1.0,1.0,1.0,1.0,1.0,1.0,0.9996005,Group3
Cell27,0.99999994,1.0,1.0,0.9963681,1.0,1.0,0.5900257,0.99997777,1.0,1.0,0.99999857,1.0,0.9999921,1.0,1.0,0.9999999,1.0,1.0,0.99999994,1.0,1.0,0.99345124,1.0,0.9999625,1.0,0.99993086,0.99999565,1.0,0.9990449,0.99999994,1.0,0.99965364,1.0,1.0,0.9999993,0.97868615,0.6729902,0.99999213,0.99999976,0.99999994,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.999937,1.0,0.9987621,0.9999999,0.9999999,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,0.9999764,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999995,1.0,0.9998553,1.0,1.0,1.0,1.0,1.0,0.682956,0.7859461,1.0,1.0,0.99999994,0.99998724,0.9999992,1.0,0.9999997,0.99999994,0.99999994,1.0,0.9999943,1.0,1.0,0.9999988,0.99999994,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,0.5492197,0.9999625,1.0,1.0,1.0,1.0,0.999847,0.99999976,0.9999998,0.99999994,1.0,0.99999994,0.9991129,0.9999999,1.0,0.62556016,0.5425097,0.99773735,0.9999988,0.9999973,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,0.9998606,1.0,0.99999714,1.0,0.999837,0.99999964,0.9998942,1.0,0.99999976,0.99999785,0.99936205,0.503987,1.0,0.99999964,1.0,0.9999983,1.0,0.9999982,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9273958,0.9999929,1.0,1.0,1.0,0.9999999,0.99589044,1.0,1.0,1.0,0.9999999,0.9999997,1.0,0.93139017,0.99999976,1.0,0.9999999,1.0,0.99985576,0.81394297,0.99962586,1.0,1.0,0.7275404,0.9999995,0.9999918,1.0,1.0,0.9999996,0.999373,0.9998374,0.99998134,0.9999998,1.0,1.0,0.99997365,0.9999319,1.0,0.9999995,0.9980601,0.9971226,0.9999993,1.0,0.99999976,0.9999999,0.9999998,0.99999964,0.99689746,Group3
Cell28,0.9999889,0.9999992,0.99999964,0.97817045,0.9999999,0.9999965,0.58175313,0.9991944,1.0,0.9999996,0.99986666,0.9999993,0.9995879,0.99999833,0.99999964,0.9999849,0.99999887,1.0,0.99998635,0.9999961,0.9999999,0.96822023,0.99999565,0.99886876,0.9999937,0.9983146,0.9997207,0.9999957,0.99075085,0.9999827,0.9999936,0.9952026,0.99999887,0.99999696,0.9999148,0.93329495,0.6494138,0.9995901,0.99995905,0.99998635,0.999997,0.99999857,0.9999999,0.99996537,0.9999979,0.9999977,0.999999,0.99841404,0.9999986,0.98906565,0.9999836,0.9999855,0.9999705,0.9999992,0.9999926,0.99997413,0.99999774,0.99998116,0.9991621,0.99999744,0.9999999,0.9999822,0.9999998,0.99998784,0.99999887,0.9999938,0.99993247,0.99999386,0.9972772,0.99999636,0.9999996,1.0,0.99999213,0.9999997,0.65615124,0.72976726,0.99999815,0.99999785,0.99998057,0.99943817,0.9999078,0.99999595,0.99995214,0.9999789,0.9999786,1.0,0.9996676,0.99999017,0.9999903,0.999882,0.9999871,0.99995065,0.9999984,0.99999815,0.9999996,0.9999943,0.9999926,0.9999983,0.5683452,0.9988682,0.99999976,0.99999446,0.9999966,0.9999962,0.9971766,0.9999601,0.99996775,0.9999794,0.9999921,0.9999888,0.99118197,0.99997306,0.99999636,0.6179078,0.556631,0.9838802,0.9998808,0.99979794,0.9999944,0.9999429,0.9999994,0.9999984,0.9999985,0.9999868,0.9999969,0.9973424,0.9999997,0.9997875,0.9999957,0.99705786,0.9999459,0.9977783,0.99999416,0.9999571,0.99982446,0.9928744,0.53913695,0.99999106,0.9999481,0.99999166,0.9998469,1.0,0.9998451,0.9999943,1.0,0.9999876,0.9999881,0.99999946,0.9999988,0.999999,0.9999994,0.8587884,0.999617,1.0,0.99999976,0.9999897,0.99997455,0.9763774,0.99999183,0.9999993,0.99999756,0.999985,0.99995434,0.99999964,0.86352825,0.99995786,0.9999977,0.9999858,0.9999947,0.9972825,0.7516653,0.9949566,0.9999999,0.9999963,0.6869836,0.9999338,0.99957883,0.99999976,1.0,0.99994195,0.992954,0.99706286,0.99928063,0.9999656,0.9999987,0.9999988,0.9991003,0.99833065,0.99999166,0.9999339,0.98539823,0.9811931,0.9999132,0.9999937,0.999955,0.9999751,0.9999654,0.99994314,0.9802634,Group3
Cell29,0.99998885,0.9999992,0.99999964,0.9782559,0.9999999,0.9999964,0.6076773,0.99919385,1.0,0.9999996,0.99986625,0.9999993,0.99958724,0.99999833,0.99999964,0.9999848,0.9999988,1.0,0.9999863,0.99999607,1.0,0.96836,0.9999956,0.9988685,0.9999936,0.9983152,0.9997201,0.9999957,0.9907763,0.9999826,0.99999356,0.9952114,0.99999887,0.9999969,0.99991447,0.93364584,0.6513468,0.99958944,0.9999589,0.9999863,0.999997,0.99999857,0.9999999,0.9999652,0.9999979,0.9999976,0.999999,0.9984145,0.9999986,0.98909825,0.9999835,0.99998546,0.9999704,0.9999992,0.99999255,0.999974,0.99999774,0.99998105,0.99916154,0.99999744,0.9999999,0.99998206,0.9999998,0.9999877,0.99999887,0.9999938,0.99993217,0.9999938,0.99728,0.99999636,0.9999996,1.0,0.9999921,0.99999964,0.65805715,0.73133606,0.99999815,0.9999978,0.99998045,0.9994375,0.99990743,0.99999595,0.9999519,0.9999788,0.9999785,1.0,0.9996669,0.9999901,0.9999902,0.99988157,0.99998707,0.99995047,0.9999984,0.99999815,0.9999996,0.9999942,0.99999255,0.9999983,0.5705474,0.99886805,0.99999976,0.99999446,0.9999966,0.9999961,0.9971797,0.99995995,0.9999676,0.99997926,0.999992,0.99998873,0.99120563,0.99997294,0.99999636,0.6199579,0.57242537,0.9839368,0.9998804,0.9997974,0.99999434,0.99994266,0.9999994,0.9999984,0.9999985,0.9999867,0.99999684,0.9973451,0.9999997,0.999787,0.9999957,0.99706125,0.99994564,0.99777997,0.9999941,0.9999569,0.999824,0.99289143,0.54140925,0.999991,0.99994785,0.9999916,0.9998464,1.0,0.9998447,0.9999942,1.0,0.9999875,0.999988,0.9999994,0.9999988,0.999999,0.9999994,0.85961396,0.9996163,1.0,0.99999976,0.99998957,0.99997437,0.9764724,0.9999918,0.9999993,0.99999756,0.9999849,0.9999541,0.99999964,0.864324,0.9999577,0.9999977,0.9999857,0.99999464,0.9972853,0.75312,0.9949662,0.9999999,0.99999624,0.6887574,0.9999335,0.9995782,0.99999976,1.0,0.9999417,0.9929707,0.9970662,0.99928004,0.9999654,0.9999987,0.99999875,0.9990999,0.99833125,0.9999916,0.99993366,0.9854475,0.98126304,0.9999129,0.9999936,0.99995476,0.99997497,0.99996525,0.9999429,0.98033804,Group3
Cell30,1.0,1.0,1.0,0.99989,1.0,1.0,0.63491625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112,1.0,0.99999994,1.0,0.9999998,1.0,1.0,0.9999876,1.0,1.0,0.9999976,1.0,1.0,1.0,0.99797916,0.7581271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99998105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,1.0,1.0,1.0,1.0,1.0,0.77150416,0.88951427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5715594,0.99999994,1.0,1.0,1.0,1.0,0.99999934,1.0,1.0,1.0,1.0,1.0,0.999989,1.0,1.0,0.69054043,0.5598645,0.9999492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,0.9999993,1.0,0.99999964,1.0,1.0,1.0,0.99999356,0.49808675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9839725,1.0,1.0,1.0,1.0,1.0,0.99986535,1.0,1.0,1.0,1.0,1.0,1.0,0.9854642,1.0,1.0,1.0,1.0,0.9999994,0.9146079,0.9999973,1.0,1.0,0.8273303,1.0,1.0,1.0,1.0,1.0,0.99999374,0.9999993,1.0,1.0,1.0,1.0,0.99999994,0.9999998,1.0,1.0,0.99996054,0.99992484,1.0,1.0,1.0,1.0,1.0,1.0,0.999915,Group4
Cell31,0.9999985,0.99999994,1.0,0.9877009,1.0,0.99999964,0.5748046,0.99975806,1.0,1.0,0.9999714,0.9999999,0.99989086,0.9999998,1.0,0.99999785,0.9999999,1.0,0.9999981,0.9999996,1.0,0.9806972,0.9999995,0.99963796,0.9999992,0.9994187,0.9999312,0.9999995,0.9955929,0.9999975,0.9999992,0.99798375,0.9999999,0.9999997,0.9999832,0.95277697,0.6467813,0.9998915,0.99999297,0.9999981,0.9999997,0.9999999,1.0,0.9999942,0.9999998,0.99999976,0.99999994,0.9994592,0.9999999,0.99461883,0.9999976,0.999998,0.99999523,0.99999994,0.9999991,0.9999959,0.99999976,0.9999972,0.9997465,0.99999976,1.0,0.9999974,1.0,0.99999833,0.9999999,0.9999992,0.99998724,0.9999993,0.99897206,0.9999996,1.0,1.0,0.999999,1.0,0.65479815,0.74121624,0.9999998,0.99999976,0.9999971,0.9998423,0.9999815,0.9999995,0.99999154,0.9999968,0.9999967,1.0,0.9999154,0.9999987,0.99999875,0.99997526,0.9999982,0.99999124,0.9999998,0.9999998,1.0,0.99999934,0.99999905,0.9999998,0.5497873,0.9996378,1.0,0.99999934,0.99999964,0.9999996,0.9989267,0.99999315,0.9999947,0.9999969,0.999999,0.9999985,0.99583673,0.9999957,0.9999996,0.6091587,0.54085046,0.9914446,0.99997497,0.99995315,0.99999934,0.99998957,1.0,0.9999998,0.9999999,0.99999815,0.99999964,0.9990012,1.0,0.9999503,0.9999995,0.9988728,0.99999017,0.9991928,0.9999993,0.99999255,0.99996036,0.9967705,0.51486987,0.99999887,0.99999064,0.9999989,0.9999663,1.0,0.99996585,0.99999934,1.0,0.9999983,0.9999984,1.0,0.9999999,0.99999994,0.99999994,0.8824383,0.9998999,1.0,1.0,0.9999986,0.999996,0.98648024,0.999999,1.0,0.99999976,0.99999785,0.999992,1.0,0.8872323,0.9999927,0.99999976,0.999998,0.99999934,0.99897444,0.76632476,0.9978601,1.0,0.9999996,0.69129556,0.99998754,0.999888,1.0,1.0,0.99998933,0.9968135,0.99887514,0.9997885,0.9999943,0.9999999,0.9999999,0.9997242,0.99942523,0.9999989,0.99998754,0.9923987,0.9897115,0.99998283,0.9999992,0.99999213,0.99999607,0.9999942,0.9999896,0.9890996,Group4
Cell32,0.99999344,0.9999996,0.9999998,0.9810149,0.99999994,0.99999803,0.5712126,0.9994082,1.0,0.9999998,0.9999105,0.99999964,0.9997073,0.9999991,0.9999998,0.99999094,0.9999994,1.0,0.99999183,0.9999978,1.0,0.9718005,0.99999756,0.9991546,0.99999636,0.998715,0.99980545,0.99999756,0.9923094,0.9999895,0.9999963,0.99614316,0.9999994,0.99999833,0.9999441,0.93835485,0.64557064,0.99970895,0.99997413,0.99999183,0.9999984,0.9999992,0.9999999,0.99997824,0.99999887,0.99999875,0.99999946,0.9987945,0.9999993,0.990829,0.9999901,0.9999913,0.99998164,0.9999996,0.9999957,0.999984,0.99999875,0.9999885,0.9993832,0.99999857,0.99999994,0.9999892,0.99999994,0.9999927,0.9999994,0.9999964,0.9999562,0.9999965,0.99787307,0.999998,0.9999998,1.0,0.9999954,0.9999998,0.65267944,0.7301649,0.999999,0.9999988,0.99998814,0.9995947,0.9999392,0.99999774,0.9999695,0.99998707,0.9999869,1.0,0.9997664,0.9999942,0.9999943,0.99992126,0.9999923,0.99996847,0.9999991,0.999999,0.99999976,0.9999967,0.9999957,0.99999905,0.5600071,0.9991542,0.9999999,0.99999684,0.9999981,0.99999785,0.99779046,0.9999748,0.99997985,0.99998736,0.99999535,0.9999934,0.9926859,0.9999833,0.999998,0.6123136,0.54599226,0.9862032,0.9999204,0.9998615,0.9999968,0.9999633,0.9999997,0.9999991,0.9999992,0.99999213,0.9999983,0.9979266,0.9999999,0.99985397,0.99999756,0.9976927,0.99996525,0.99828225,0.99999666,0.9999728,0.99988055,0.99415416,0.52922744,0.99999475,0.99996674,0.9999951,0.99989647,1.0,0.9998952,0.9999967,1.0,0.9999926,0.9999929,0.9999997,0.99999934,0.99999946,0.9999997,0.8638785,0.9997289,1.0,0.9999999,0.9999939,0.99998426,0.9793691,0.99999523,0.99999964,0.9999986,0.99999094,0.999971,0.9999998,0.8687,0.9999733,0.99999875,0.9999915,0.99999696,0.9978775,0.753104,0.995935,0.99999994,0.9999979,0.685184,0.9999571,0.9997005,0.9999999,1.0,0.9999626,0.9942228,0.9976968,0.9994745,0.9999784,0.9999993,0.99999934,0.9993354,0.99872786,0.9999951,0.99995714,0.98756707,0.98377216,0.99994296,0.99999636,0.9999714,0.9999846,0.9999783,0.9999634,0.9829265,Group3
Cell33,0.9999997,1.0,1.0,0.9923948,1.0,0.99999994,0.57101035,0.99990577,1.0,1.0,0.9999913,1.0,0.9999612,1.0,1.0,0.9999995,1.0,1.0,0.9999996,0.99999994,1.0,0.98738694,0.9999999,0.9998522,0.9999998,0.9997492,0.9999768,0.9999999,0.99758965,0.9999994,0.9999998,0.9989942,1.0,1.0,0.9999952,0.96543235,0.6573839,0.9999615,0.99999815,0.9999996,0.9999999,1.0,1.0,0.99999857,1.0,1.0,1.0,0.9997686,1.0,0.99698645,0.99999946,0.9999995,0.9999988,1.0,0.9999998,0.999999,0.99999994,0.99999934,0.9999007,1.0,1.0,0.9999994,1.0,0.99999964,1.0,0.9999999,0.9999965,0.9999999,0.999526,0.99999994,1.0,1.0,0.9999998,1.0,0.6661956,0.75968355,0.99999994,1.0,0.99999934,0.9999415,0.99999464,0.99999994,0.99999774,0.9999992,0.9999992,1.0,0.99997085,0.9999997,0.9999997,0.9999926,0.9999996,0.9999977,1.0,1.0,1.0,0.9999999,0.9999998,1.0,0.54972094,0.99985206,1.0,0.9999999,0.99999994,0.99999994,0.99950266,0.9999983,0.9999987,0.9999993,0.9999998,0.9999997,0.99773824,0.9999989,0.99999994,0.61581355,0.5359857,0.99493635,0.9999925,0.9999849,0.9999999,0.9999972,1.0,1.0,1.0,0.9999996,0.99999994,0.99954104,1.0,0.99998385,0.9999999,0.99947464,0.9999974,0.99963814,0.9999999,0.9999981,0.9999875,0.99829733,0.51073545,0.99999976,0.9999975,0.99999976,0.99998957,1.0,0.9999894,0.9999999,1.0,0.99999964,0.99999964,1.0,1.0,1.0,1.0,0.90257406,0.99996483,1.0,1.0,0.9999997,0.99999905,0.99154335,0.99999976,1.0,1.0,0.9999995,0.9999979,1.0,0.9070949,0.9999981,1.0,0.9999995,0.9999999,0.9995273,0.7861759,0.99892503,1.0,0.99999994,0.70604914,0.99999654,0.99996006,1.0,1.0,0.9999971,0.9983226,0.99947584,0.9999189,0.99999857,1.0,1.0,0.99989086,0.99975234,0.99999976,0.99999654,0.9955643,0.993774,0.99999505,0.9999998,0.9999979,0.99999905,0.99999857,0.9999972,0.99335754,Group4
Cell34,0.9999985,0.99999994,1.0,0.9879912,1.0,0.99999964,0.6005812,0.9997624,1.0,1.0,0.9999718,1.0,0.99989265,0.9999998,1.0,0.99999785,0.9999999,1.0,0.9999981,0.9999996,1.0,0.9811629,0.9999995,0.99964464,0.9999992,0.9994298,0.9999323,0.9999995,0.9956908,0.9999975,0.9999992,0.99802625,0.9999999,0.9999997,0.99998343,0.9539481,0.6536241,0.99989337,0.999993,0.9999981,0.9999997,0.9999999,1.0,0.9999943,0.9999998,0.99999976,0.99999994,0.9994695,0.9999999,0.99473995,0.9999977,0.999998,0.9999953,0.99999994,0.9999991,0.99999595,0.99999976,0.9999972,0.99975103,0.99999976,1.0,0.9999974,1.0,0.99999833,0.9999999,0.9999993,0.9999874,0.9999993,0.9989927,0.9999996,1.0,1.0,0.999999,1.0,0.6615546,0.7468133,0.9999998,0.99999976,0.99999714,0.999845,0.9999818,0.9999996,0.99999166,0.99999684,0.9999968,1.0,0.9999168,0.9999987,0.99999875,0.9999756,0.9999982,0.9999913,0.9999998,0.9999998,1.0,0.99999934,0.9999991,0.9999998,0.55737877,0.99964446,1.0,0.99999934,0.99999964,0.9999996,0.99894834,0.99999326,0.99999475,0.9999969,0.999999,0.9999985,0.9959289,0.99999577,0.9999996,0.6163573,0.55896735,0.9916426,0.9999753,0.99995387,0.99999934,0.9999897,1.0,0.9999998,0.9999999,0.9999982,0.99999964,0.99902123,1.0,0.99995106,0.9999995,0.99889565,0.99999034,0.9992087,0.9999993,0.99999267,0.99996096,0.99684083,0.5225935,0.99999887,0.99999076,0.9999989,0.9999668,1.0,0.9999663,0.99999934,1.0,0.99999833,0.9999984,0.99999994,0.9999999,0.99999994,0.99999994,0.8853004,0.9999016,1.0,1.0,0.9999986,0.999996,0.98680097,0.999999,0.9999999,0.99999976,0.99999785,0.9999921,1.0,0.8899849,0.9999928,0.99999976,0.99999803,0.9999994,0.998995,0.7715089,0.9979054,1.0,0.9999996,0.69761276,0.9999877,0.99988985,1.0,1.0,0.99998945,0.9968828,0.99889785,0.9997922,0.99999434,0.9999999,0.9999999,0.99972916,0.99943626,0.9999989,0.9999877,0.9925734,0.989952,0.9999831,0.9999992,0.9999922,0.9999961,0.9999943,0.99998975,0.9893553,Group3
